Gene_ID,Castle_Effect,Castle_Score,P_value
Gabrg3,0.6,0.03,0.741
Gm5160,-0.4,0.03,0.797
Igfbp7,0.1,0.03,0.771
Ighv1-39,-0.4,0.03,0.797
Obp1a,0.5,0.03,0.578
Olfr421-ps1,-0.4,0.03,0.797
ENSMUSG00000096529,-0.4,0.03,0.797
Ndufaf6,0.5,0.0299,0.751
Adam18,-0.4,0.0298,0.743
Alox15,-0.2,0.0298,0.709
Ap2a2,-0.4,0.0298,0.743
Dstn,0.5,0.0298,0.741
Golgb1,-0.4,0.0298,0.743
Iqsec3,-0.3,0.0298,0.751
Mogat1,0.3,0.0298,0.743
Ogt,-0.4,0.0298,0.743
Pik3cb,-0.3,0.0298,0.741
Rab24,-0.4,0.0298,0.743
Scgb2b12,1.1,0.0298,0.578
Scgb2b19,1.1,0.0298,0.578
Sf3a3,-0.4,0.0298,0.743
St13,-0.4,0.0298,0.743
Tbc1d20,-0.4,0.0298,0.743
Zfp609,-0.4,0.0298,0.743
Ccnb3,0.4,0.0297,0.71
Dnajb14,0.5,0.0297,0.743
Krtap19-1,-0.3,0.0297,0.797
Ankrd26,-0.3,0.0296,0.751
Dtx3,0.9,0.0296,0.743
Gphn,0.3,0.0296,0.71
Izumo4,-0.1,0.0296,0.772
Nhlh1,5.5,0.0296,0.708
Cyp2d40,-0.3,0.0295,0.579
Gm3404,-0.3,0.0295,0.579
Lancl2,-0.3,0.0295,0.71
Olfr154,-0.3,0.0295,0.579
Olfr315,0.6,0.0295,0.579
Olfr855,0.4,0.0295,0.579
Rad17,-0.4,0.0295,0.71
5430419D17Rik,0.4,0.0294,0.58
Apod,0.2,0.0294,0.71
Tmem59l,0.4,0.0294,0.465
Zfp605,-0.2,0.0294,0.708
Ebna1bp2,0.7,0.0293,0.708
Zcchc13,-0.2,0.0293,0.58
Zeb2,-0.3,0.0293,0.71
A530032D15Rik,1.1,0.0292,0.581
Zfp493,1.6,0.0292,0.798
1700025G04Rik,-0.3,0.0291,0.798
Camta2,0.2,0.0291,0.709
Dbn1,-0.2,0.0291,0.752
Igfbp2,0.4,0.0291,0.711
Msx1,0.2,0.0291,0.709
Olfr527,0.2,0.0291,0.581
B3gnt7,-0.3,0.029,0.711
Klrc3,0.5,0.029,0.581
Scarf2,-0.1,0.029,0.773
Ssxb9,1.1,0.029,0.581
Ankrd50,-0.4,0.0289,0.799
Fnbp1,0.3,0.0289,0.711
G730003C15Rik,0.9,0.0289,0.799
Gm12355,-0.4,0.0289,0.799
Ighv1-16,-0.4,0.0289,0.799
Rps12-ps3,-0.4,0.0289,0.799
Rps18-ps3,-0.4,0.0289,0.799
Speg,0.3,0.0289,0.743
Klhl32,-0.4,0.0288,0.744
Spata2,0.2,0.0288,0.711
Wdr46,6.3,0.0288,0.709
4833420G17Rik,-0.4,0.0287,0.766
Rbbp8nl,-0.4,0.0287,0.766
Rps19,2,0.0287,0.744
Smarcc1,-0.4,0.0287,0.766
Trim46,0.9,0.0287,0.744
Vmn2r37,0.4,0.0287,0.711
Washc1,-0.4,0.0287,0.766
Ccdc125,0.5,0.0286,0.766
Rars2,0.5,0.0286,0.753
Fam206a,-0.3,0.0285,0.799
Ftcd,-0.2,0.0285,0.743
Gm15401,-0.3,0.0285,0.799
Tcp11l2,-0.2,0.0285,0.744
Zkscan8,0.5,0.0285,0.71
Anxa4,-0.3,0.0284,0.712
Cenpj,0.2,0.0284,0.712
Hmgcl,0.5,0.0284,0.744
Myef2,-2.9,0.0284,0.71
Pls1,0.5,0.0284,0.754
Slfn4,0.3,0.0284,0.767
Dsg4,0.4,0.0283,0.754
Gclm,-0.2,0.0283,0.712
Tmem243,-0.1,0.0283,0.774
Vmn2r83,0.7,0.0283,0.583
Olfr1325,0.3,0.0282,0.583
Senp3,-0.3,0.0282,0.745
Serpini1,0.4,0.0282,0.767
Ubtd2,-0.3,0.0282,0.745
Usp11,-0.2,0.0282,0.745
Hagh,4.8,0.0281,0.744
Lcn2,-0.2,0.0281,0.744
Pias2,0.2,0.0281,0.745
Zeb1,0.5,0.0281,0.713
4930544G11Rik,-0.3,0.028,0.583
Bcor,-0.3,0.028,0.711
Cilp,0.4,0.028,0.468
Hmgb3,1.1,0.028,0.583
Lsamp,0.4,0.028,0.468
Muc3,-0.3,0.028,0.583
Olfr279,-0.3,0.028,0.583
Olfr521,-0.3,0.028,0.583
Olfr736,-0.3,0.028,0.583
Rhox9,-0.3,0.028,0.583
Spaca7,0.4,0.028,0.468
Top1mt,-0.3,0.028,0.744
Trmt6,0.6,0.028,0.745
Zfp959,0.8,0.028,0.583
Crls1,-0.4,0.0279,0.754
Gm3327,1.1,0.0279,0.583
Rcn1,-0.3,0.0279,0.754
Rep15,-0.3,0.0279,0.469
Klhl13,0.9,0.0278,0.745
Nsmce1,-0.5,0.0278,0.713
Bfsp2,-3.3,0.0277,0.755
Bpnt1,0.2,0.0277,0.713
Gm5709,1.1,0.0277,0.584
Gm6811,-0.2,0.0277,0.8
Sufu,0.5,0.0277,0.713
Cyp26a1,0.4,0.0276,0.746
Gdpd3,0.1,0.0276,0.775
Grk6,0.2,0.0276,0.711
Hsh2d,0.4,0.0276,0.755
Lyrm1,0.3,0.0276,0.755
ENSMUSG00000096540,1.1,0.0276,0.584
Ankk1,-0.2,0.0275,0.745
Cog1,0.4,0.0275,0.755
Nop9,-0.3,0.0275,0.711
Olfr115,1.1,0.0275,0.584
Rbp7,0.3,0.0275,0.746
Vmn1r234,-0.3,0.0275,0.801
Aldoa,0.5,0.0274,0.714
Brca1,0.5,0.0274,0.714
Prss3,0.5,0.0274,0.714
Rev3l,0.5,0.0274,0.714
Tmem229b-ps,-0.4,0.0274,0.801
Vmn1r75,-0.2,0.0273,0.584
ENSMUSG00000056106,0.6,0.0273,0.801
Cyp4v3,0.5,0.0272,0.746
Abcg3,0.3,0.0271,0.585
Defb43,1,0.0271,0.585
Gabra4,-0.2,0.0271,0.746
Hhipl1,0.4,0.0271,0.473
Kbtbd13,-0.4,0.0271,0.746
Olfr1151,0.4,0.0271,0.473
Prdm4,0.2,0.0271,0.712
Xirp2,0.4,0.0271,0.473
ENSMUSG00000055936,-0.3,0.0271,0.802
4930503L19Rik,0.5,0.027,0.77
Wdcp,-0.4,0.027,0.77
Arl13b,1.1,0.0269,0.77
Cgref1,-0.2,0.0269,0.715
D17Wsu92e,-0.2,0.0269,0.77
Ighv2-1,0.4,0.0269,0.802
Smok3a,-0.2,0.0269,0.586
Smok3b,-0.2,0.0269,0.586
Tmem168,0.5,0.0269,0.747
Olfr57,-0.4,0.0268,0.473
Tekt1,-0.2,0.0268,0.715
Vmn2r15,-0.2,0.0268,0.586
Gm21981,-0.3,0.0267,0.802
Gm884,0.5,0.0267,0.586
Gpr143,0.4,0.0267,0.473
Myh14,0.4,0.0267,0.747
Olfr152,0.4,0.0267,0.473
Yif1b,-0.5,0.0267,0.757
Gm9755,-0.2,0.0266,0.802
Il1f9,0.3,0.0266,0.474
Wbp1,-0.2,0.0266,0.715
9530053A07Rik,-0.2,0.0265,0.586
Acsm2,-0.3,0.0265,0.747
Cnbp,-0.2,0.0265,0.716
Dffb,-0.2,0.0265,0.716
Fam180a,2.4,0.0265,0.474
Gm3618,-0.4,0.0265,0.802
Pcx,0.4,0.0264,0.716
Abcb1a,0.2,0.0263,0.716
4931406C07Rik,-0.3,0.0262,0.749
Acer1,0.6,0.0262,0.749
Esd,-0.3,0.0262,0.748
Prr32,0.7,0.0262,0.803
Spin2e,0.5,0.0262,0.716
Spock3,0.4,0.0262,0.474
Ttc3,0.5,0.0262,0.716
Grid2,-2.7,0.0261,0.748
Pou3f3,-6.9,0.0261,0.803
Smad9,0.8,0.0261,0.714
Als2cr12,1.3,0.026,0.772
Ankrd45,-0.2,0.026,0.714
Ifitm1,1,0.026,0.589
Kansl2,-0.3,0.026,0.772
Tmem215,-0.3,0.026,0.475
Dnajc10,0.9,0.0259,0.749
Olfr1254,0.5,0.0259,0.589
Gm20489,-0.3,0.0258,0.803
Klk1b1,-0.2,0.0258,0.717
Rabl2,-0.3,0.0258,0.759
Spdye4c,-0.2,0.0258,0.589
Cdkn2b,-1.1,0.0257,0.749
Lce3a,-0.2,0.0257,0.59
Rph3al,0.2,0.0257,0.759
Cdsn,-0.3,0.0256,0.804
Drd1,0.6,0.0256,0.804
Mtss1,0.4,0.0256,0.718
Sgsm1,0.4,0.0256,0.475
Mettl6,0.6,0.0255,0.75
Rere,-0.3,0.0255,0.759
Gm8122,-0.3,0.0254,0.59
Olfr1402,-0.3,0.0254,0.59
Stk25,0.5,0.0254,0.749
Tas2r125,-0.3,0.0254,0.59
Tmem101,0.5,0.0254,0.778
Tpr,-0.3,0.0254,0.718
Zfp663,0.8,0.0254,0.59
ENSMUSG00000075080,0.6,0.0254,0.59
4632404H12Rik,0.5,0.0253,0.804
Cavin1,-0.4,0.0253,0.75
Dclre1a,7.5,0.0253,0.718
Pga5,0.3,0.0253,0.59
Rxrg,-0.4,0.0253,0.75
S100a13,-0.4,0.0253,0.75
Cyth4,-0.2,0.0252,0.76
Mrgprd,0.5,0.0252,0.476
Olfr584,-0.2,0.0252,0.804
Prdx6,0.8,0.0252,0.75
H2-T22,0.7,0.0251,0.591
Ghr,-0.3,0.025,0.719
Gm11116,0.6,0.025,0.805
Gm9979,-0.4,0.025,0.805
Pcif1,-0.4,0.025,0.805
Pde1b,-0.2,0.025,0.75
Sln,-0.4,0.025,0.805
Zfp236,0.3,0.025,0.76
Chka,0.4,0.0249,0.75
Cst6,-0.2,0.0249,0.761
Cltc,0.5,0.0248,0.719
Colec10,0.4,0.0248,0.477
Kank1,0.5,0.0248,0.719
Nav3,-0.2,0.0248,0.719
Olfr1329,1,0.0248,0.591
Sra1,-0.2,0.0248,0.717
ENSMUSG00000074661,0.4,0.0247,0.805
Aifm3,0.8,0.0246,0.751
Dcbld2,-0.1,0.0246,0.78
Olfr1189,0.4,0.0246,0.592
Olfr191,-0.3,0.0246,0.478
Olfr193,-0.3,0.0246,0.478
Polr3g,1.1,0.0246,0.72
Prnp,-0.2,0.0246,0.751
Spire1,-0.3,0.0246,0.761
2610044O15Rik8,0.6,0.0245,0.805
4930596D02Rik,-0.3,0.0245,0.805
Acot4,0.6,0.0245,0.751
Epn3,0.3,0.0245,0.751
2210010C04Rik,0.9,0.0244,0.593
Btnl1,-0.2,0.0244,0.593
Gm44,0.5,0.0244,0.593
Olfr750,0.5,0.0244,0.48
Tacc3,0.2,0.0244,0.72
Gm11565,0.9,0.0243,0.593
Map6d1,0.6,0.0243,0.762
Myh10,5.9,0.0243,0.751
Dcpp1,0.9,0.0242,0.593
F2rl2,0.4,0.0242,0.482
Fmc1,-0.4,0.0242,0.752
Apol8,0.3,0.0241,0.762
Gm45837,-0.3,0.0241,0.721
Grm7,-1.8,0.0241,0.752
Rnf114,-0.4,0.0241,0.752
Smpd3,-0.3,0.0241,0.721
Olfr1390,-0.4,0.024,0.807
Slain2,-0.2,0.024,0.776
Tas2r119,-0.3,0.024,0.482
Tbl1xr1,-0.4,0.024,0.807
Brd1,-0.2,0.0239,0.721
Sap25,0.3,0.0239,0.776
Tmem115,0.9,0.0239,0.594
Gm9733,0.9,0.0238,0.594
Nmd3,-0.2,0.0238,0.718
Olfr1511,0.4,0.0238,0.483
Ugt2b34,-0.2,0.0238,0.763
Ankrd55,-0.2,0.0237,0.719
Barhl1,0.2,0.0237,0.719
Dimt1,1.4,0.0236,0.763
Noxa1,0.3,0.0236,0.754
Samsn1,0.4,0.0236,0.776
Zfp638,-0.2,0.0236,0.719
Atpaf2,0.6,0.0235,0.754
Fbf1,5.3,0.0235,0.776
Acat1,-0.2,0.0234,0.753
Gpc1,-0.2,0.0234,0.763
Klk13,0.6,0.0234,0.754
Olfr332,-0.2,0.0234,0.595
Vmn2r33,-0.2,0.0234,0.595
Vmn2r54,-0.2,0.0234,0.595
Med8,-0.3,0.0233,0.719
Mfsd8,-0.3,0.0233,0.754
9530003J23Rik,0.9,0.0232,0.596
Clasrp,-0.2,0.0232,0.596
Mrgprx2,0.1,0.0232,0.782
Vcan,0.2,0.0232,0.72
2900026A02Rik,-0.2,0.0231,0.596
Cdk1,-0.4,0.0231,0.754
Myo16,0.3,0.0231,0.723
Otud1,-0.2,0.0231,0.755
Rhpn1,-0.2,0.0231,0.755
Sntb2,-0.3,0.0231,0.777
4933400A11Rik,-0.2,0.023,0.808
C87499,-0.2,0.023,0.808
Magea3,-0.2,0.023,0.596
Olfr282,-0.3,0.023,0.596
Tns3,0.4,0.023,0.485
Aldoc,0.3,0.0229,0.723
Gpr62,0.4,0.0229,0.485
Krt16,0.5,0.0229,0.764
Mettl21a,-0.1,0.0229,0.782
Nipa1,-0.1,0.0229,0.782
Ppm1f,-5.5,0.0229,0.754
Vma21,0.9,0.0229,0.597
Col4a6,-0.2,0.0228,0.723
Gm4969,-0.3,0.0228,0.597
Svs6,-0.3,0.0228,0.778
Vmn1r122,0.9,0.0228,0.597
Vmn1r159,0.9,0.0228,0.597
Clpsl2,-0.2,0.0227,0.778
Etl4,0.3,0.0227,0.486
Gm15293,-0.2,0.0227,0.597
Lrp11,-2.1,0.0227,0.765
Spic,-0.2,0.0227,0.778
Ttc30a1,-0.3,0.0227,0.778
Fbxw26,0.3,0.0226,0.598
Glyat,0.6,0.0226,0.755
Olfr429,0.4,0.0226,0.486
Sfxn5,0.6,0.0226,0.755
St6galnac2,0.6,0.0226,0.755
Vdac1,-0.2,0.0226,0.724
Cela2a,0.7,0.0225,0.755
Gm4141,0.3,0.0225,0.598
Gm4201,0.3,0.0225,0.598
Ptgds,-0.3,0.0225,0.766
Trbv26,-0.2,0.0225,0.809
Uqcrh,-0.2,0.0225,0.779
Adora2a,-0.5,0.0224,0.755
Atp23,-0.4,0.0224,0.756
Gns,-0.3,0.0224,0.756
Itga3,-0.3,0.0224,0.766
Ropn1,0.3,0.0224,0.488
ENSMUSG00000096207,0.9,0.0224,0.598
Glb1l2,-0.2,0.0223,0.779
Olfr513,0.3,0.0223,0.598
Slc7a9,0.6,0.0223,0.766
Ugt1a5,-0.3,0.0223,0.766
Cap2,-0.2,0.0222,0.766
Prss12,0.5,0.0222,0.756
Zfp521,-0.2,0.0222,0.725
Angptl3,0.3,0.0221,0.767
Esp31,-0.3,0.0221,0.81
Rin2,-0.2,0.0221,0.767
Scn11a,0.4,0.0221,0.756
Abhd18,-0.3,0.022,0.779
Fopnl,-0.3,0.022,0.779
Gjc2,-0.3,0.022,0.489
Lix1l,-0.3,0.022,0.779
Lrmda,-0.3,0.022,0.779
Tarm1,-0.3,0.022,0.489
Muc6,0.5,0.0219,0.491
Nfya,-0.3,0.0219,0.722
Pabpc6,-0.3,0.0219,0.599
Pcnp,0.4,0.0219,0.725
Trpm8,-0.4,0.0219,0.756
Camk2n1,0.3,0.0218,0.757
Gm362,0.4,0.0218,0.784
Olfr181,0.9,0.0218,0.599
Tuba8,-0.2,0.0218,0.757
Vmn1r228,-0.2,0.0218,0.599
Arhgef39,-0.3,0.0217,0.784
Ccdc137,-0.3,0.0217,0.784
Ccdc85b,-0.3,0.0217,0.784
Nfkbia,-0.2,0.0217,0.726
Olfr108,-0.2,0.0217,0.599
Sox8,-0.3,0.0217,0.784
Spon2,-0.3,0.0217,0.784
Zfp407,-0.3,0.0217,0.722
Gm10228,0.8,0.0216,0.81
Srrm3,-0.2,0.0216,0.6
Tnfsf9,0.3,0.0216,0.726
Ube2m,-0.3,0.0216,0.726
ENSMUSG00000058736,-0.3,0.0216,0.81
Coro2b,-0.2,0.0215,0.768
Slc26a3,-0.2,0.0215,0.723
Srcin1,0.5,0.0215,0.768
Ucma,0.3,0.0215,0.491
1110032A03Rik,-0.3,0.0214,0.811
Dazap1,0.3,0.0214,0.6
Lamp2,0.2,0.0214,0.757
Tmem259,-0.1,0.0214,0.785
Aldh6a1,-0.2,0.0213,0.726
B3gnt2,-0.1,0.0213,0.785
Ccdc186,-0.4,0.0213,0.812
Gm5726,0.8,0.0213,0.6
Gm8677,0.8,0.0213,0.6
Taf9b,0.1,0.0213,0.723
Camk2a,0.5,0.0212,0.758
Kcnn1,-0.3,0.0212,0.758
Ovol2,-0.1,0.0212,0.723
Srd5a3,-0.3,0.0212,0.769
Defb30,0.1,0.0211,0.601
Ssh3,0.4,0.0211,0.758
Utrn,-0.3,0.0211,0.727
4930449I24Rik,0.8,0.021,0.601
Dmtn,0.4,0.021,0.784
Itm2b,-1.1,0.021,0.769
Prkd2,-5.2,0.021,0.758
Prodh,0.5,0.021,0.758
Prss43,0.2,0.021,0.601
Gm8394,-0.3,0.0209,0.813
Ubxn7,-0.3,0.0209,0.758
Atxn7l2,1.1,0.0208,0.785
Daam2,-0.2,0.0208,0.758
Map3k19,1.1,0.0208,0.759
Olfr382,0.8,0.0208,0.602
Thy1,6.9,0.0208,0.728
Vmn1r125,-0.2,0.0208,0.602
Fam109b,0.2,0.0207,0.785
Rab26,0.4,0.0206,0.77
Gli1,0.7,0.0205,0.728
Gm13285,0.8,0.0205,0.602
Mcts2,-0.3,0.0205,0.602
Milr1,-0.3,0.0205,0.602
Olfr1462,-0.3,0.0205,0.602
Galnt4,0.2,0.0204,0.728
Gpr31b,0.3,0.0204,0.771
Iqcd,0.3,0.0204,0.786
Olfr593,-0.2,0.0204,0.602
Rreb1,-0.2,0.0204,0.758
Sparcl1,0.3,0.0204,0.493
Dtx1,-0.2,0.0203,0.729
Hdac10,0.4,0.0202,0.729
Clca4b,0.5,0.0201,0.814
Fgf9,0.4,0.0201,0.729
Nme3,-0.3,0.0201,0.76
Olfr1218,0.3,0.0201,0.603
Tcrg-V1,-0.3,0.0201,0.814
Zfp729b,-0.2,0.0201,0.726
9930111J21Rik2,0.6,0.02,0.814
Agtr1b,0.6,0.02,0.604
Hist1h1a,-0.2,0.02,0.604
Kpna2,-0.4,0.02,0.729
Lmnb2,-0.4,0.02,0.729
Maz,0.2,0.02,0.726
Ubp1,-0.4,0.02,0.729
Grb14,0.3,0.0199,0.76
Tpst1,0.6,0.0199,0.729
Kyat1,0.3,0.0198,0.761
Lgals2,-0.3,0.0198,0.761
Hltf,0.4,0.0197,0.788
Lypla2,-0.2,0.0197,0.726
Pcgf6,-0.2,0.0197,0.76
Sfmbt2,0.4,0.0197,0.788
Cyp4x1,0.2,0.0196,0.76
Fam19a5,-0.5,0.0196,0.73
Foxd3,2.1,0.0196,0.727
Kif18b,-5.4,0.0196,0.772
Anapc13,-0.2,0.0195,0.73
Obp1b,-0.2,0.0195,0.606
Olfr49,-0.3,0.0195,0.606
Ppp1r18,-5.5,0.0195,0.773
Ppy,-0.2,0.0195,0.788
Zfp39,0.4,0.0195,0.727
Olfr1104,-0.3,0.0194,0.495
St3gal1,3.7,0.0194,0.761
Urad,-0.3,0.0194,0.495
Actrt3,-0.2,0.0193,0.773
Cpxm2,-0.2,0.0193,0.761
Fkbp10,0.7,0.0193,0.761
Gsdmd,-0.2,0.0193,0.789
H2al2b,-0.3,0.0193,0.789
Jph1,0.2,0.0193,0.773
Actr8,-0.2,0.0192,0.731
Bmpr2,0.5,0.0192,0.762
Dgkk,-0.2,0.0192,0.79
Kcna7,0.9,0.0192,0.496
Wdr60,-0.2,0.0192,0.79
Zfp292,-0.1,0.0192,0.727
4930432K21Rik,0.4,0.0191,0.79
Abra,-0.2,0.0191,0.728
Cts7,0.8,0.0191,0.607
Dmgdh,0.2,0.0191,0.773
Gsap,0.5,0.0191,0.761
Ighv10-1,0.5,0.0191,0.815
Noa1,0.4,0.0191,0.773
Sco2,0.4,0.0191,0.773
Zbed4,-0.2,0.0191,0.607
Klra2,-0.2,0.019,0.607
Neto1,0.3,0.019,0.496
Olfr1100,0.3,0.019,0.496
Scn3a,-0.3,0.019,0.761
Tpm1,-0.3,0.019,0.732
ENSMUSG00000073101,-0.2,0.019,0.816
Aarsd1,4.4,0.0189,0.728
Apoc1,-0.2,0.0189,0.608
Mrap2,-0.3,0.0189,0.774
9530002B09Rik,0.5,0.0188,0.816
Atp5g1,0.4,0.0188,0.762
Cyp2j9,0.8,0.0188,0.608
Eno2,-0.2,0.0188,0.732
Lrrc8b,0.2,0.0188,0.774
1110004E09Rik,0.4,0.0187,0.791
Fahd2a,-5.6,0.0187,0.774
Jmjd6,-0.2,0.0187,0.728
Mapk8ip3,0.7,0.0187,0.774
Nle1,0.5,0.0187,0.728
Olfr768,-0.2,0.0187,0.608
Rpe,-0.2,0.0187,0.732
Zfp981,-0.2,0.0187,0.728
Ccdc127,-0.2,0.0186,0.791
Cd93,0.7,0.0186,0.762
Gins2,0.4,0.0185,0.733
1110025L11Rik,0.4,0.0184,0.817
Esp6,0.7,0.0184,0.817
Gm20747,0.8,0.0184,0.609
Gm20909,0.8,0.0184,0.609
Nipal1,0.3,0.0184,0.498
Scamp2,-0.2,0.0184,0.762
Tsga10,-0.3,0.0184,0.775
ENSMUSG00000095067,0.8,0.0184,0.609
ENSMUSG00000096013,0.8,0.0184,0.609
2210016F16Rik,-0.2,0.0183,0.791
4930533K18Rik,-0.2,0.0183,0.817
Cdh1,-0.1,0.0183,0.733
Chrna6,0.9,0.0183,0.764
Gm20481,2.5,0.0183,0.817
Lrrc74b,-0.3,0.0183,0.817
Sh3gl3,-0.2,0.0183,0.763
Gabrq,-0.2,0.0182,0.765
Pik3ap1,-0.4,0.0182,0.765
Pomc,-1.7,0.0182,0.765
Tns1,-0.2,0.0182,0.733
Erich2,-0.2,0.0181,0.499
Olfr1129,-0.3,0.0181,0.609
Phf20,-0.2,0.0181,0.73
Pygm,-0.2,0.0181,0.765
Rnf144b,-0.4,0.0181,0.763
Ypel4,1.1,0.0181,0.792
Zfp677,-0.3,0.0181,0.609
Gm826,0.5,0.018,0.818
Inpp5e,-0.2,0.018,0.765
Scai,0.4,0.018,0.793
Slc25a15,-0.2,0.018,0.765
Vmn1r194,0.7,0.018,0.609
2610524H06Rik,-0.2,0.0179,0.61
Igkv12-38,0.3,0.0179,0.818
Irs2,0.3,0.0179,0.734
Nr1h3,0.1,0.0179,0.734
Rhbdl1,0.1,0.0179,0.791
Sec61a2,0.2,0.0179,0.776
Zc3h4,0.2,0.0179,0.73
Plk1,0.4,0.0178,0.766
Wdfy3,0.7,0.0178,0.764
1810024B03Rik,-0.4,0.0177,0.818
Epyc,0.3,0.0177,0.5
Olfr134,-0.2,0.0177,0.61
Snx7,0.2,0.0177,0.5
Trav4-2,-0.4,0.0177,0.818
Vmn2r27,-0.4,0.0177,0.818
Zfp119b,-0.4,0.0177,0.818
Zfp934,-0.4,0.0177,0.818
ENSMUSG00000061344,0.3,0.0177,0.5
Camkv,0.4,0.0176,0.766
Gm10936,0.5,0.0176,0.818
Gm9992,-0.3,0.0176,0.501
Hhla1,0.4,0.0176,0.501
Rcor3,0.4,0.0176,0.61
Reck,-0.2,0.0176,0.735
Spata32,-0.3,0.0176,0.501
Tefm,0.3,0.0176,0.776
Tmem30b,-0.3,0.0176,0.501
Zrsr1,-0.3,0.0176,0.735
Man1c1,0.7,0.0175,0.777
Olfr1052,0.5,0.0175,0.764
Snap25,-0.2,0.0175,0.793
Trmt2a,0.4,0.0175,0.731
Golga3,-0.2,0.0174,0.764
Tmem60,-0.1,0.0174,0.791
Atp11a,-0.2,0.0173,0.735
Defb34,-0.3,0.0173,0.819
Dhrs9,0.6,0.0173,0.765
Pmaip1,0.7,0.0173,0.611
Uroc1,-0.2,0.0173,0.735
Vat1,-0.2,0.0173,0.732
Cntnap5c,0.4,0.0172,0.611
Mrgpra3,-0.2,0.0172,0.611
Olfr692,0.3,0.0172,0.504
Psma4,0.2,0.0172,0.732
Capn8,0.2,0.0171,0.765
Hps3,1,0.0171,0.794
Plg,-0.2,0.0171,0.736
Ankrd60,-0.3,0.017,0.765
AW209491,-0.3,0.017,0.765
Cct6a,-0.3,0.017,0.765
Cd2bp2,-0.3,0.017,0.765
Dcun1d5,-0.3,0.017,0.765
Derl3,-0.3,0.017,0.765
Dmrta1,0.2,0.017,0.732
Efnb2,-1.5,0.017,0.767
Eif1,0.2,0.017,0.795
Gm5114,0.7,0.017,0.612
Klhl20,-0.3,0.017,0.765
Lrp12,-0.3,0.017,0.765
Mib2,-0.3,0.017,0.765
Mtx2,-0.3,0.017,0.778
Olfr1205,-0.3,0.017,0.505
Olfr462,-0.3,0.017,0.505
Pet117,-0.3,0.017,0.778
Rubcn,-0.3,0.017,0.778
Scaf11,-0.3,0.017,0.765
Tdpoz4,-0.2,0.017,0.612
Tmem87a,-0.3,0.017,0.765
Ube2q1,-0.3,0.017,0.765
Zswim2,-0.3,0.017,0.765
Defb14,0.7,0.0169,0.612
Gm9747,-0.2,0.0169,0.82
C77080,1,0.0168,0.795
Fam20b,-0.2,0.0168,0.778
Upf2,0.4,0.0168,0.737
Arhgap10,-0.2,0.0167,0.778
Gpr18,-0.2,0.0167,0.768
Gprc5d,0.3,0.0167,0.506
Nkx3-1,0.8,0.0167,0.733
Olfr1504,0.2,0.0166,0.613
Pdxk,-0.3,0.0166,0.768
Wfdc8,-0.2,0.0166,0.507
Gm7102,0.3,0.0165,0.821
Ighv1-47,0.5,0.0165,0.821
Katnbl1,0.1,0.0165,0.733
Nudcd2,0.3,0.0165,0.796
Sema6a,-0.3,0.0165,0.77
Tspan17,-0.3,0.0165,0.77
Adamts20,-0.1,0.0164,0.738
Arg2,-0.2,0.0164,0.738
Enc1,-0.2,0.0164,0.77
Fbl,-0.1,0.0164,0.734
Gm21885,0.7,0.0164,0.613
Gsdma3,-0.3,0.0164,0.821
Trf,0.3,0.0164,0.738
Zfp7,0.4,0.0164,0.734
Bex4,-0.3,0.0163,0.796
Cdca4,-0.3,0.0163,0.796
Dmwd,-0.3,0.0163,0.796
Fam58b,-0.3,0.0163,0.796
Gm6760,-0.1,0.0163,0.613
Ighv1-76,0.4,0.0163,0.822
Mamstr,-0.3,0.0163,0.796
Olfr237-ps1,0.4,0.0163,0.508
Pgm2,-0.2,0.0163,0.738
Ppdpf,-0.3,0.0163,0.796
Rpl27a,0.3,0.0163,0.734
Stn1,-0.3,0.0163,0.796
Tbc1d1,-0.3,0.0163,0.796
Gm10666,0.7,0.0162,0.614
Gm4175,0.7,0.0162,0.614
Gm4214,0.7,0.0162,0.614
Naip6,-0.3,0.0162,0.614
Vmn1r114,0.7,0.0162,0.614
Vmn1r126,0.7,0.0162,0.614
Vmn1r93,0.7,0.0162,0.614
Gm10384,0.4,0.0161,0.822
Otud6a,0.3,0.0161,0.509
Rnf126,0.7,0.0161,0.77
Gm17349,0.5,0.016,0.822
Nub1,0.2,0.016,0.771
Olfr1388,0.3,0.016,0.614
Srrm1,0.5,0.016,0.822
B230219D22Rik,0.4,0.0159,0.797
Gm20695,-0.3,0.0159,0.823
Neil1,0.2,0.0159,0.739
Olfr867,0.7,0.0159,0.615
Trim72,0.5,0.0159,0.771
Btg1,0.1,0.0158,0.739
Cacng3,0.3,0.0158,0.509
Olfr635,-0.3,0.0158,0.615
Prl8a9,-0.2,0.0158,0.615
Sik1,-0.3,0.0158,0.615
Slbp,-0.2,0.0158,0.771
Stmnd1,0.3,0.0158,0.509
Cdhr2,0.3,0.0157,0.794
Cep41,-0.1,0.0157,0.739
Eea1,-0.2,0.0157,0.77
Jag2,0.1,0.0157,0.739
Olfr1239,0.3,0.0157,0.615
Rwdd2b,0.1,0.0157,0.735
Vmn2r50,0.7,0.0157,0.615
Nectin2,-0.1,0.0156,0.794
Olfr1229,-0.2,0.0156,0.615
Serf2,-0.2,0.0156,0.797
Cbfa2t3,-0.2,0.0155,0.74
Nrn1,-0.2,0.0155,0.781
Olfr1354,0.7,0.0155,0.615
Olfr859,0.7,0.0155,0.615
Pkd2,-0.2,0.0155,0.74
