Gene_ID,Castle_Effect,Castle_Score,P_value
Fem1a,0,0,0.855
Fem1b,0,0,0.765
Ferd3l,0,0,0.855
Fermt1,0,0,0.837
Fermt2,0,0,0.874
Fetub,0,0,0.874
Ffar1,0,0,0.836
Fga,0,0,0.836
Fgf12,0,0,0.664
Fgf14,0,0,0.765
Fgf2,0,0,0.765
Fgf21,0,0,0.809
Fgfr2,0,0,0.836
Fgl2,0,0,0.664
Fhad1,0,0,0.809
Fhl2,0,0,0.765
Filip1l,0,0,0.809
Fip1l1,0,0,0.734
Fjx1,0,0,0.765
Fkbp8,0,0,0.765
Fli1,0,0,0.765
Flot1,0,0,0.874
Flrt1,0,0,0.817
Flrt3,0,0,0.664
Flvcr1,0,0,0.817
Fmo4,0,0,0.874
Fmo6,0,0,0.734
Fmr1nb,0,0,0.734
Fnbp1,0,0,0.765
Fndc3a,0,0,0.874
Fndc3c1,0,0,0.734
Fndc5,0,0,0.817
Foxc1,0,0,0.765
Foxd3,0,0,0.855
Foxe1,0,0,0.855
Foxf2,0,0,0.874
Foxi3,0,0,0.809
Foxk1,0,0,0.855
Foxl1,0,0,0.855
Foxn3,0,0,0.887
Foxp3,0,0,0.874
Foxr1,0,0,0.855
Foxr2,0,0,0.855
Foxs1,0,0,0.855
Frk,0,0,0.836
Frmpd4,0,0,0.765
Frrs1,0,0,0.874
Frzb,0,0,0.874
Fscn3,0,0,0.837
Fshb,0,0,0.664
Fstl1,0,0,0.809
Fstl4,0,0,0.664
Fthl17,0,0,0.734
Fthl17d,0,0,0.734
Furin,0,0,0.765
Fut11,0,0,0.765
Fut4,0,0,0.817
Fyco1,0,0,0.809
Fzd4,0,0,0.817
Fzd5,0,0,0.817
Fzd6,0,0,0.887
G0s2,0,0,0.765
G2e3,0,0,0.874
Gabpb1,0,0,0.874
Gabra1,0,0,0.836
Gabrd,0,0,0.836
Gabrp,0,0,0.836
Gadd45a,0,0,0.765
Gadd45gip1,0,0,0.765
Gal3st2,0,0,0.809
Gal3st2b,0,0,0.809
Gal3st2c,0,0,0.809
Gal3st3,0,0,0.664
Galnt1,0,0,0.836
Galnt13,0,0,0.664
Galnt14,0,0,0.664
Galnt17,0,0,0.765
Galnt4,0,0,0.765
Ganab,0,0,0.765
Ganc,0,0,0.874
Gar1,0,0,0.887
Gas2l3,0,0,0.765
Gas6,0,0,0.765
Gast,0,0,0.765
Gata6,0,0,0.765
Gatad1,0,0,0.855
Gbp2,0,0,0.817
Gcc1,0,0,0.809
Gcc2,0,0,0.809
Gch1,0,0,0.836
Gcm1,0,0,0.855
Gcnt4,0,0,0.765
Gcnt7,0,0,0.664
Gcom1,0,0,0.887
Gde1,0,0,0.837
Gdf2,0,0,0.664
Gdf5,0,0,0.664
Gemin5,0,0,0.855
Gemin6,0,0,0.855
Gfap,0,0,0.765
Gfra2,0,0,0.664
Gfral,0,0,0.765
Ggct,0,0,0.809
Gh,0,0,0.664
Ghr,0,0,0.765
Gif,0,0,0.664
Gimap1,0,0,0.874
Gimap4,0,0,0.664
Gimap6,0,0,0.664
Gja10,0,0,0.664
Gjc2,0,0,0.664
Gjd2,0,0,0.664
Gje1,0,0,0.734
Gla,0,0,0.836
Gle1,0,0,0.874
Gli1,0,0,0.765
Glipr1,0,0,0.664
Glipr1l1,0,0,0.664
Glipr1l2,0,0,0.664
Glmn,0,0,0.809
Glo1,0,0,0.765
Glra2,0,0,0.836
Glra4,0,0,0.874
Glrp1,0,0,0.887
Glt6d1,0,0,0.836
Glt8d2,0,0,0.817
Glyatl3,0,0,0.837
Gm10013,0,0,0.887
Gm10024,0,0,0.664
Gm10036,0,0,0.887
Gm10100,0,0,0.664
Gm10109,0,0,0.887
Gm10176,0,0,0.887
Gm10203,0,0,0.887
Gm10226,0,0,0.887
Gm10244,0,0,0.887
Gm10251,0,0,0.887
Gm10282,0,0,0.887
Gm10308,0,0,0.887
Gm10318,0,0,0.664
Gm10337,0,0,0.887
Gm10339,0,0,0.887
Gm10351,0,0,0.887
Gm10354,0,0,0.734
Gm10355,0,0,0.887
Gm10378,0,0,0.887
Gm10392,0,0,0.887
Gm10399,0,0,0.887
Gm10439,0,0,0.734
Gm10482,0,0,0.887
Gm10509,0,0,0.887
Gm10517,0,0,0.887
Gm10521,0,0,0.887
Gm10619,0,0,0.887
Gm10634,0,0,0.734
Gm10663,0,0,0.887
Gm10676,0,0,0.887
Gm10681,0,0,0.734
Gm10699,0,0,0.887
Gm10704,0,0,0.887
Gm10762,0,0,0.887
Gm10775,0,0,0.887
Gm10787,0,0,0.887
Gm10797,0,0,0.887
Gm10799,0,0,0.887
Gm10840,0,0,0.887
Gm11007,0,0,0.887
Gm11099,0,0,0.887
Gm11232,0,0,0.887
Gm11492,0,0,0.887
Gm11554,0,0,0.664
Gm11569,0,0,0.664
Gm11757,0,0,0.734
Gm11758,0,0,0.734
Gm11992,0,0,0.664
Gm12185,0,0,0.734
Gm12353,0,0,0.887
Gm12728,0,0,0.887
Gm12789,0,0,0.887
Gm12887,0,0,0.734
Gm12888,0,0,0.734
Gm13084,0,0,0.734
Gm13089,0,0,0.887
Gm13124,0,0,0.734
Gm13271,0,0,0.734
Gm13305,0,0,0.836
Gm13306,0,0,0.809
Gm13871,0,0,0.734
Gm14025,0,0,0.734
Gm14085,0,0,0.887
Gm14137,0,0,0.837
Gm14296,0,0,0.809
Gm14322,0,0,0.887
Gm14410,0,0,0.887
Gm14744,0,0,0.734
Gm14781,0,0,0.664
Gm15013,0,0,0.887
Gm15140,0,0,0.734
Gm15294,0,0,0.887
Gm15401,0,0,0.887
Gm15409,0,0,0.887
Gm16223,0,0,0.887
Gm16429,0,0,0.734
Gm16494,0,0,0.887
Gm16867,0,0,0.887
Gm17019,0,0,0.734
Gm17093,0,0,0.734
Gm17333,0,0,0.887
Gm17334,0,0,0.887
Gm17484,0,0,0.887
Gm1758,0,0,0.887
Gm17611,0,0,0.887
Gm17613,0,0,0.887
Gm17655,0,0,0.887
Gm17657,0,0,0.734
Gm17660,0,0,0.734
Gm1840,0,0,0.887
Gm18856,0,0,0.887
Gm19345,0,0,0.887
Gm1965,0,0,0.887
Gm2007,0,0,0.887
Gm20403,0,0,0.887
Gm20458,0,0,0.887
Gm20538,0,0,0.887
Gm20604,0,0,0.887
Gm20683,0,0,0.887
Gm20708,0,0,0.887
Gm20747,0,0,0.734
Gm20822,0,0,0.734
Gm20828,0,0,0.734
Gm20909,0,0,0.734
Gm20918,0,0,0.887
Gm21319,0,0,0.734
Gm21560,0,0,0.887
Gm21721,0,0,0.887
Gm21748,0,0,0.887
Gm21775,0,0,0.887
Gm21780,0,0,0.887
Gm21798,0,0,0.887
Gm21860,0,0,0.887
Gm21887,0,0,0.887
Gm21900,0,0,0.887
Gm21916,0,0,0.887
Gm21943,0,0,0.734
Gm21964,0,0,0.734
Gm21994,0,0,0.887
Gm2244,0,0,0.734
Gm26620,0,0,0.887
Gm2663,0,0,0.734
Gm26741,0,0,0.887
Gm27235,0,0,0.887
Gm28040,0,0,0.887
Gm28042,0,0,0.837
Gm28047,0,0,0.874
Gm28051,0,0,0.887
Gm2888,0,0,0.734
Gm2916,0,0,0.887
Gm3047,0,0,0.734
Gm3115,0,0,0.734
Gm3150,0,0,0.887
Gm3164,0,0,0.734
Gm3259,0,0,0.734
Gm3402,0,0,0.734
Gm3404,0,0,0.734
Gm3415,0,0,0.734
Gm3443,0,0,0.734
Gm362,0,0,0.809
Gm3633,0,0,0.887
Gm379,0,0,0.887
Gm38393,0,0,0.809
Gm438,0,0,0.734
Gm4450,0,0,0.734
Gm4631,0,0,0.887
Gm47283,0,0,0.887
Gm4737,0,0,0.887
Gm4788,0,0,0.887
Gm4825,0,0,0.887
Gm4841,0,0,0.887
Gm4845,0,0,0.887
Gm4847,0,0,0.734
Gm4858,0,0,0.734
Gm4871,0,0,0.734
Gm4907,0,0,0.887
Gm4945,0,0,0.887
Gm4950,0,0,0.887
Gm4978,0,0,0.887
Gm4981,0,0,0.734
Gm5096,0,0,0.887
Gm5105,0,0,0.887
Gm5113,0,0,0.887
Gm5114,0,0,0.734
Gm5117,0,0,0.887
Gm5127,0,0,0.734
Gm5128,0,0,0.734
Gm5134,0,0,0.734
Gm5148,0,0,0.734
Gm5244,0,0,0.887
Gm5416,0,0,0.734
Gm5426,0,0,0.887
Gm5460,0,0,0.887
Gm5464,0,0,0.887
Gm5478,0,0,0.887
Gm5499,0,0,0.887
Gm5538,0,0,0.734
Gm5611,0,0,0.887
Gm5709,0,0,0.734
Gm5724,0,0,0.887
Gm5741,0,0,0.809
Gm5771,0,0,0.734
Gm5799,0,0,0.734
Gm5819,0,0,0.887
Gm5938,0,0,0.734
Gm595,0,0,0.734
Gm6040,0,0,0.734
Gm6268,0,0,0.887
Gm6309,0,0,0.734
Gm6327,0,0,0.734
Gm6505,0,0,0.887
Gm6569,0,0,0.734
Gm6583,0,0,0.734
Gm6588,0,0,0.734
Gm6760,0,0,0.734
Gm6802,0,0,0.887
Gm6811,0,0,0.887
Gm6899,0,0,0.887
Gm6994,0,0,0.887
Gm7008,0,0,0.887
Gm7168,0,0,0.734
Gm7233,0,0,0.887
Gm7257,0,0,0.734
Gm7276,0,0,0.887
Gm732,0,0,0.734
Gm7353,0,0,0.887
Gm773,0,0,0.734
Gm7735,0,0,0.887
Gm7849,0,0,0.734
Gm7854,0,0,0.887
Gm7861,0,0,0.734
Gm7903,0,0,0.734
Gm7980,0,0,0.734
Gm8020,0,0,0.887
Gm8050,0,0,0.734
Gm8113,0,0,0.887
Gm8122,0,0,0.734
Gm8258,0,0,0.887
Gm8265,0,0,0.887
Gm8271,0,0,0.734
Gm8300,0,0,0.734
Gm8325,0,0,0.887
Gm884,0,0,0.734
Gm8882,0,0,0.887
Gm8914,0,0,0.887
Gm9125,0,0,0.734
Gm9268,0,0,0.734
Gm9493,0,0,0.734
Gm9507,0,0,0.664
Gm9513,0,0,0.734
Gm9611,0,0,0.887
Gm9639,0,0,0.664
Gm9747,0,0,0.887
Gm9767,0,0,0.887
Gm9776,0,0,0.887
Gm9789,0,0,0.887
Gm9837,0,0,0.887
Gm9898,0,0,0.887
Gm9925,0,0,0.887
Gm9934,0,0,0.887
Gm9964,0,0,0.887
Gmnc,0,0,0.664
Gmpr2,0,0,0.765
Gna12,0,0,0.765
Gnal,0,0,0.837
Gnb1,0,0,0.836
Gnb2,0,0,0.765
Gng3,0,0,0.765
Gngt2,0,0,0.837
Gnl3,0,0,0.837
Golga3,0,0,0.874
Golga4,0,0,0.874
Golga7,0,0,0.837
Golgb1,0,0,0.874
Golm1,0,0,0.817
Got1l1,0,0,0.664
Gp5,0,0,0.817
Gp6,0,0,0.809
Gpatch11,0,0,0.809
Gpc6,0,0,0.765
Gpd2,0,0,0.837
Gper1,0,0,0.817
Gphn,0,0,0.765
Gpihbp1,0,0,0.734
Gpld1,0,0,0.765
Gpn1,0,0,0.855
Gpr12,0,0,0.664
Gpr149,0,0,0.664
Gpr15,0,0,0.664
Gpr153,0,0,0.817
Gpr155,0,0,0.855
Gpr157,0,0,0.664
Gpr160,0,0,0.817
Gpr17,0,0,0.664
Gpr171,0,0,0.664
Gpr173,0,0,0.664
Gpr22,0,0,0.664
Gpr27,0,0,0.664
Gpr31b,0,0,0.837
Gpr37l1,0,0,0.664
Gpr55,0,0,0.664
Gprc5b,0,0,0.837
Gprin3,0,0,0.664
Gps2,0,0,0.765
Gpsm3,0,0,0.837
Gpx1,0,0,0.836
Gpx3,0,0,0.836
Gpx6,0,0,0.836
Gpx7,0,0,0.836
Gpx8,0,0,0.836
Gramd1a,0,0,0.817
Grasp,0,0,0.809
Grb14,0,0,0.874
Greb1,0,0,0.837
Grem1,0,0,0.765
Grik5,0,0,0.836
Grin3a,0,0,0.836
Grin3b,0,0,0.836
Grk2,0,0,0.836
Grk6,0,0,0.855
Grm3,0,0,0.765
Gsap,0,0,0.874
Gsdma,0,0,0.664
Gsdma3,0,0,0.887
Gsg1l,0,0,0.664
Gsn,0,0,0.765
Gspt1,0,0,0.765
Gspt2,0,0,0.765
Gsr,0,0,0.836
Gstm3,0,0,0.734
Gstm4,0,0,0.836
Gstp1,0,0,0.765
Gstp2,0,0,0.765
Gstz1,0,0,0.765
Gtf2a1l,0,0,0.855
Gtf2h4,0,0,0.765
Gtf2ird2,0,0,0.734
Gtpbp10,0,0,0.874
Gtpbp2,0,0,0.837
Guca1b,0,0,0.809
Gucy1b1,0,0,0.765
Gucy2d,0,0,0.734
Gucy2e,0,0,0.836
Guf1,0,0,0.837
Gulo,0,0,0.734
Gykl1,0,0,0.836
Gys1,0,0,0.874
Gzmc,0,0,0.734
H2-M10.6,0,0,0.734
H2-M11,0,0,0.734
H2-M2,0,0,0.734
H2-Oa,0,0,0.664
H2-Q2,0,0,0.836
H2-T3,0,0,0.734
H2afb2,0,0,0.855
Haao,0,0,0.874
Hacd4,0,0,0.765
Hace1,0,0,0.874
Haghl,0,0,0.765
Hapln3,0,0,0.809
Haus5,0,0,0.765
Haus6,0,0,0.809
Hbs1l,0,0,0.855
Hcn3,0,0,0.817
Hdac10,0,0,0.765
Hdac6,0,0,0.765
Hdac7,0,0,0.765
Hdac8,0,0,0.765
Hdac9,0,0,0.765
Hddc3,0,0,0.809
Hdgf,0,0,0.809
Hdhd2,0,0,0.837
Heatr4,0,0,0.664
Hebp1,0,0,0.837
Hectd3,0,0,0.874
Hecw1,0,0,0.765
Hells,0,0,0.765
Helz2,0,0,0.855
Herc2,0,0,0.765
Hes2,0,0,0.855
Hexdc,0,0,0.809
Hgfac,0,0,0.874
Hhipl1,0,0,0.664
Hic2,0,0,0.855
Hif1an,0,0,0.836
Hif3a,0,0,0.855
Hinfp,0,0,0.855
Hipk4,0,0,0.836
Hist1h2ab,0,0,0.874
Hist1h2bj,0,0,0.874
Hist1h2bk,0,0,0.874
Hist1h2bq,0,0,0.874
Hist1h2br,0,0,0.874
Hist1h4m,0,0,0.855
Hist1h4n,0,0,0.855
Hist2h2ac,0,0,0.874
Hist2h3c1,0,0,0.874
Hist2h4,0,0,0.855
Hivep1,0,0,0.855
Hivep3,0,0,0.887
Hmbs,0,0,0.765
Hmga1,0,0,0.765
Hmgb3,0,0,0.734
Hmgcs2,0,0,0.874
Hmgn2,0,0,0.734
Hmx2,0,0,0.855
Hn1,0,0,0.765
Hnf1a,0,0,0.765
Hnrnpa0,0,0,0.765
Hnrnpa2b1,0,0,0.765
Hnrnpm,0,0,0.855
Hnrnpul2,0,0,0.809
Homer3,0,0,0.855
Hook3,0,0,0.837
Hopx,0,0,0.855
Hormad1,0,0,0.809
Hoxa13,0,0,0.765
Hoxa6,0,0,0.855
Hoxa9,0,0,0.765
Hoxb8,0,0,0.855
Hoxc10,0,0,0.855
Hoxd10,0,0,0.855
Hoxd11,0,0,0.765
Hoxd13,0,0,0.765
Hoxd9,0,0,0.855
Hp,0,0,0.664
Hpdl,0,0,0.837
Hpf1,0,0,0.809
Hpgds,0,0,0.836
Hpx,0,0,0.836
Hras,0,0,0.765
Hrasls,0,0,0.765
Hrnr,0,0,0.734
Hs2st1,0,0,0.765
Hs3st5,0,0,0.765
Hs6st2,0,0,0.664
Hsd17b1,0,0,0.765
Hsd17b3,0,0,0.765
Hsd17b4,0,0,0.765
Hsd17b6,0,0,0.836
Hsd3b3,0,0,0.765
Hsd3b4,0,0,0.734
Hsd3b5,0,0,0.734
Hsd3b6,0,0,0.765
Hsdl2,0,0,0.887
Hsf3,0,0,0.734
Hsf5,0,0,0.855
Hsp90ab1,0,0,0.765
Hspa8,0,0,0.765
Hspb11,0,0,0.874
Htatsf1,0,0,0.765
Htr5b,0,0,0.734
Hvcn1,0,0,0.837
Hydin,0,0,0.664
Hypk,0,0,0.809
Icam5,0,0,0.765
Icmt,0,0,0.874
Icos,0,0,0.664
Idh1,0,0,0.765
Idh2,0,0,0.765
Idi1,0,0,0.765
Ido1,0,0,0.765
Ifi205,0,0,0.765
Ifi27,0,0,0.734
Ifih1,0,0,0.855
Ifit1,0,0,0.874
Ifit1bl1,0,0,0.809
Ifit2,0,0,0.809
Ifitm1,0,0,0.734
Ifnb1,0,0,0.765
Ifngr1,0,0,0.836
Ifnk,0,0,0.664
Ifnlr1,0,0,0.664
Ifrd2,0,0,0.809
Ift140,0,0,0.817
Ift20,0,0,0.874
Ift52,0,0,0.874
Ift57,0,0,0.765
Ift80,0,0,0.809
Ift81,0,0,0.809
Igf2,0,0,0.765
Igfbp2,0,0,0.765
Igfbp3,0,0,0.765
Igfbp7,0,0,0.817
Ighmbp2,0,0,0.809
Ighv1-13,0,0,0.887
Ighv1-20,0,0,0.887
Ighv1-34,0,0,0.887
Ighv1-39,0,0,0.887
Ighv1-49,0,0,0.887
Ighv1-50,0,0,0.887
Ighv1-52,0,0,0.887
Ighv1-58,0,0,0.887
Ighv1-59,0,0,0.887
Ighv1-61,0,0,0.887
Ighv1-67,0,0,0.887
Ighv1-69,0,0,0.887
Ighv1-78,0,0,0.887
Ighv1-80,0,0,0.887
Ighv16-1,0,0,0.887
Ighv5-4,0,0,0.887
Ighv6-3,0,0,0.887
Ighv6-5,0,0,0.887
Ighv9-1,0,0,0.887
Igkc,0,0,0.887
Igkv1-115,0,0,0.887
Igkv1-133,0,0,0.887
Igkv1-135,0,0,0.887
Igkv1-35,0,0,0.887
Igkv12-41,0,0,0.887
Igkv12-46,0,0,0.887
Igkv16-104,0,0,0.887
Igkv3-5,0,0,0.887
Igkv4-72,0,0,0.887
Igkv4-81,0,0,0.887
Igkv4-83,0,0,0.887
Igkv4-90,0,0,0.887
Igkv5-48,0,0,0.887
Igkv6-14,0,0,0.887
Igkv6-17,0,0,0.887
Igkv8-16,0,0,0.887
Igkv8-26,0,0,0.887
Igkv9-120,0,0,0.887
Igll1,0,0,0.664
Iglv2,0,0,0.887
Igsf21,0,0,0.664
Igsf23,0,0,0.664
Iigp1,0,0,0.887
Ikzf3,0,0,0.765
Il11ra2,0,0,0.836
Il12b,0,0,0.765
Il12rb1,0,0,0.664
Il13,0,0,0.765
Il13ra2,0,0,0.765
Il15,0,0,0.765
Il17a,0,0,0.765
Il17d,0,0,0.765
Il1f10,0,0,0.664
Il1f8,0,0,0.664
Il1r1,0,0,0.765
Il20,0,0,0.664
Il20rb,0,0,0.817
Il23r,0,0,0.664
Il2rg,0,0,0.836
Il31ra,0,0,0.765
Il33,0,0,0.664
Il3ra,0,0,0.836
Il4,0,0,0.765
Il5,0,0,0.836
Il6,0,0,0.765
Il7r,0,0,0.765
Il9r,0,0,0.664
Ildr1,0,0,0.664
Ilk,0,0,0.836
Immp1l,0,0,0.874
Immp2l,0,0,0.874
Imp3,0,0,0.837
Inafm1,0,0,0.887
Inhba,0,0,0.765
Ino80b,0,0,0.809
Inpp4b,0,0,0.836
Inpp5j,0,0,0.836
Insc,0,0,0.765
Insl6,0,0,0.664
Insr,0,0,0.836
Ints7,0,0,0.664
Ipo8,0,0,0.837
Iqcc,0,0,0.809
Iqcf5,0,0,0.664
Iqgap3,0,0,0.809
Irak4,0,0,0.836
Irf1,0,0,0.765
Irgm1,0,0,0.734
Irx4,0,0,0.855
Islr,0,0,0.855
Islr2,0,0,0.664
Ism1,0,0,0.809
Isoc2b,0,0,0.734
Itga1,0,0,0.664
Itga11,0,0,0.664
Itgb3bp,0,0,0.765
Itgb6,0,0,0.664
Itih5,0,0,0.664
Itk,0,0,0.836
Itln1,0,0,0.837
Itpkb,0,0,0.836
Itpkc,0,0,0.836
Itpr1,0,0,0.765
Itpripl2,0,0,0.817
Ivl,0,0,0.734
Izumo3,0,0,0.664
Jag2,0,0,0.765
Jakmip1,0,0,0.887
Jkamp,0,0,0.765
Jmjd6,0,0,0.855
Jmjd8,0,0,0.809
Jmy,0,0,0.765
Josd1,0,0,0.734
Jsrp1,0,0,0.664
Jtb,0,0,0.765
Junb,0,0,0.765
Jund,0,0,0.765
Kalrn,0,0,0.836
Kank4,0,0,0.664
Kansl2,0,0,0.809
Kansl3,0,0,0.887
Kap,0,0,0.734
Kars,0,0,0.836
Kat6b,0,0,0.734
Kazn,0,0,0.809
Kcna10,0,0,0.664
Kcna2,0,0,0.664
Kcna6,0,0,0.664
Kcne1,0,0,0.809
Kcne3,0,0,0.817
Kcnh6,0,0,0.836
Kcnip3,0,0,0.874
Kcnk10,0,0,0.664
Kcnk18,0,0,0.664
Kcnk5,0,0,0.817
Kcnn1,0,0,0.836
Kcnq1,0,0,0.836
Kcns2,0,0,0.664
Kcns3,0,0,0.887
Kcnu1,0,0,0.664
Kcnv1,0,0,0.664
Kctd11,0,0,0.765
Kctd5,0,0,0.874
Kdelr2,0,0,0.765
Kdelr3,0,0,0.874
Kdm1a,0,0,0.765
Kdm1b,0,0,0.734
Kdm5d,0,0,0.809
Kdm8,0,0,0.855
Keg1,0,0,0.734
Kera,0,0,0.664
Khdc1a,0,0,0.809
Khdc1c,0,0,0.809
Kif12,0,0,0.837
Kif14,0,0,0.765
Kif19a,0,0,0.837
Kif1bp,0,0,0.874
Kif20a,0,0,0.874
Kif24,0,0,0.837
Kif26a,0,0,0.837
Kif2c,0,0,0.765
Kif3b,0,0,0.836
Kif3c,0,0,0.855
Kif5a,0,0,0.837
Kif5c,0,0,0.874
Kifap3,0,0,0.874
Kifc1,0,0,0.765
Kir3dl1,0,0,0.664
Kirrel,0,0,0.817
Klc4,0,0,0.837
Klf17,0,0,0.855
Klhdc7a,0,0,0.664
Klhl12,0,0,0.874
Klhl13,0,0,0.874
Klhl20,0,0,0.874
Klhl29,0,0,0.874
Klhl31,0,0,0.874
Klhl4,0,0,0.765
Klk10,0,0,0.765
Klk1b22,0,0,0.765
Klk1b24,0,0,0.765
Klk1b26,0,0,0.765
Klk1b8,0,0,0.765
Klk1b9,0,0,0.765
Klk8,0,0,0.874
Klra1,0,0,0.734
Klra2,0,0,0.734
Klra9,0,0,0.734
Klrb1c,0,0,0.664
Klrc1,0,0,0.817
Kpna7,0,0,0.664
Kprp,0,0,0.664
Kremen2,0,0,0.817
Krt15,0,0,0.837
Krt17,0,0,0.837
Krt2,0,0,0.887
Krt25,0,0,0.664
Krt27,0,0,0.837
Krt4,0,0,0.837
Krt40,0,0,0.664
Krt71,0,0,0.837
Krt74,0,0,0.887
Krt75,0,0,0.664
Krt77,0,0,0.664
Krt81,0,0,0.664
Krt87,0,0,0.734
Krtap12-1,0,0,0.734
Krtap17-1,0,0,0.887
Krtap19-1,0,0,0.887
Krtap20-2,0,0,0.887
Krtap3-2,0,0,0.664
Krtap3-3,0,0,0.664
Krtap4-2,0,0,0.887
Krtap6-1,0,0,0.887
Krtap9-1,0,0,0.887
Krtcap3,0,0,0.817
Krtdap,0,0,0.664
Kyat1,0,0,0.836
L3mbtl3,0,0,0.837
Lacc1,0,0,0.664
Lactb,0,0,0.837
Lad1,0,0,0.664
Lag3,0,0,0.817
Lama2,0,0,0.765
Lamb1,0,0,0.765
Lamc2,0,0,0.664
Lamc3,0,0,0.765
Lamp1,0,0,0.765
Lamp2,0,0,0.874
Lancl1,0,0,0.817
Lancl2,0,0,0.765
Laptm5,0,0,0.874
Large1,0,0,0.664
Larp1b,0,0,0.734
Lax1,0,0,0.837
Lbp,0,0,0.874
Lce1b,0,0,0.887
Lce1l,0,0,0.887
Lce3a,0,0,0.734
Lcn2,0,0,0.836
Lcn9,0,0,0.836
Lcorl,0,0,0.855
Ldlrad3,0,0,0.817
Ldlrad4,0,0,0.664
Ldlrap1,0,0,0.874
Leap2,0,0,0.809
Lect2,0,0,0.874
Lef1,0,0,0.765
Leng1,0,0,0.765
Leprotl1,0,0,0.809
Lgals1,0,0,0.765
Lgals8,0,0,0.809
Lgalsl,0,0,0.809
Lgi3,0,0,0.664
Lgr4,0,0,0.855
Lgr6,0,0,0.664
Lhx2,0,0,0.874
Lhx3,0,0,0.855
Lif,0,0,0.765
Lifr,0,0,0.887
Lig3,0,0,0.765
Lilra5,0,0,0.664
Lilra6,0,0,0.664
Lim2,0,0,0.874
Limch1,0,0,0.664
Lin52,0,0,0.765
Lin7a,0,0,0.837
Lipi,0,0,0.874
Lipo4,0,0,0.734
Lix1,0,0,0.664
Lix1l,0,0,0.809
Lman1,0,0,0.836
Lmbrd2,0,0,0.817
Lmf2,0,0,0.837
Lmo4,0,0,0.855
Lncpint,0,0,0.887
Lnx2,0,0,0.765
Loxl2,0,0,0.765
Loxl3,0,0,0.809
Lpar2,0,0,0.837
Lpin2,0,0,0.809
Lpp,0,0,0.765
Lrch4,0,0,0.855
Lrg1,0,0,0.809
Lrp11,0,0,0.837
Lrp4,0,0,0.874
Lrp6,0,0,0.765
Lrp8os2,0,0,0.887
Lrrc19,0,0,0.664
Lrrc28,0,0,0.809
Lrrc3,0,0,0.664
Lrrc38,0,0,0.664
Lrrc41,0,0,0.765
Lrrc46,0,0,0.809
Lrrc4c,0,0,0.664
Lrrc52,0,0,0.664
Lrrc7,0,0,0.765
Lrrc73,0,0,0.664
Lrrc74b,0,0,0.887
Lrrc8b,0,0,0.837
Lrrc8e,0,0,0.817
Lrrc9,0,0,0.734
Lrrcc1,0,0,0.809
Lrrfip1,0,0,0.855
Lrriq3,0,0,0.809
Lrrk1,0,0,0.836
Lrrtm1,0,0,0.664
Lrrtm3,0,0,0.664
Lrtm1,0,0,0.664
Lrwd1,0,0,0.809
Lsg1,0,0,0.855
Lsm10,0,0,0.855
Lsm7,0,0,0.855
Ly6a,0,0,0.734
Ly6c1,0,0,0.734
Ly6c2,0,0,0.734
Ly6f,0,0,0.734
Ly6h,0,0,0.765
Ly9,0,0,0.664
Lyg1,0,0,0.809
Lypd1,0,0,0.664
Lypd3,0,0,0.817
Lypd4,0,0,0.664
Lypd6,0,0,0.664
Lypla2,0,0,0.855
Lyzl6,0,0,0.664
Lzic,0,0,0.809
Mab21l2,0,0,0.765
Macrod2,0,0,0.765
Maea,0,0,0.765
Maf1,0,0,0.874
Mafk,0,0,0.765
Magea1,0,0,0.734
Magea2,0,0,0.734
Magea3,0,0,0.734
Mageb16,0,0,0.664
Mageb4,0,0,0.809
Mageb5,0,0,0.664
Magi1,0,0,0.836
Magoh,0,0,0.855
Malt1,0,0,0.765
Mamdc2,0,0,0.664
Maml1,0,0,0.765
Maml2,0,0,0.734
Mamstr,0,0,0.809
Man2a1,0,0,0.836
Man2a2,0,0,0.837
Manea,0,0,0.809
Manf,0,0,0.874
Map10,0,0,0.809
Map2k3,0,0,0.855
Map2k5,0,0,0.765
Map3k7cl,0,0,0.734
Map3k9,0,0,0.836
Map4k1,0,0,0.855
Map6d1,0,0,0.837
Map7d2,0,0,0.765
Mapk8,0,0,0.855
Mapre1,0,0,0.765
Mapre3,0,0,0.765
Mapt,0,0,0.874
Marco,0,0,0.664
Mark3,0,0,0.836
Mark4,0,0,0.836
Mars2,0,0,0.765
Marveld2,0,0,0.664
Marveld3,0,0,0.664
Mast1,0,0,0.836
Matn4,0,0,0.809
Max,0,0,0.765
Mbd2,0,0,0.765
Mbd3l2,0,0,0.664
Mbl1,0,0,0.734
Mc3r,0,0,0.664
Mcf2,0,0,0.837
Mcf2l,0,0,0.837
Mcm10,0,0,0.837
Mcoln1,0,0,0.874
Mcph1,0,0,0.765
Mcpt1,0,0,0.734
Mcpt4,0,0,0.734
Mdfi,0,0,0.855
Mdga2,0,0,0.664
Mdh1,0,0,0.765
Med15,0,0,0.887
Med18,0,0,0.855
Med29,0,0,0.855
Med4,0,0,0.855
Med6,0,0,0.855
Mef2a,0,0,0.855
Megf10,0,0,0.837
Megf11,0,0,0.664
Megf9,0,0,0.817
Melk,0,0,0.836
Mettl11b,0,0,0.809
Mettl18,0,0,0.809
Mettl21b,0,0,0.874
Mettl23,0,0,0.809
Mettl26,0,0,0.809
