Gene_ID,Castle_Effect,Castle_Score,P_value
Hsd11b1,0,0,0.661
Hsd11b2,0,0,0.762
Hsd17b3,0,0,0.661
Hsd17b6,0,0,0.762
Hsd3b2,0,0,0.661
Hsd3b3,0,0,0.661
Hsd3b6,0,0,0.661
Hsf2bp,0,0,0.696
Hsf4,0,0,0.857
Hsfy2,0,0,0.857
Hspa12a,0,0,0.696
Hspa12b,0,0,0.696
Hspa8,0,0,0.661
Hspb11,0,0,0.696
Hspb8,0,0,0.762
Hspb9,0,0,0.696
Hspbp1,0,0,0.696
Hspd1,0,0,0.696
Htatsf1,0,0,0.661
Htr1a,0,0,0.762
Htr3a,0,0,0.762
Htr5b,0,0,0.569
Htt,0,0,0.696
Hyal1,0,0,0.696
Hyal6,0,0,0.569
Hyls1,0,0,0.734
I0C0044D17Rik,0,0,0.776
Iars,0,0,0.762
Ica1,0,0,0.696
Icam4,0,0,0.806
Icam5,0,0,0.661
Icos,0,0,0.597
Idh1,0,0,0.661
Idh2,0,0,0.661
Idh3a,0,0,0.762
Idh3g,0,0,0.762
Ido1,0,0,0.661
Ido2,0,0,0.661
Ier2,0,0,0.734
Ifi207,0,0,0.661
Ifi213,0,0,0.661
Ifi27,0,0,0.569
Ifit1,0,0,0.696
Ifit2,0,0,0.734
Ifit3b,0,0,0.696
Ifitm1,0,0,0.569
Ifitm10,0,0,0.776
Ifna14,0,0,0.597
Ifna2,0,0,0.597
Ifna9,0,0,0.597
Ifnar1,0,0,0.661
Ifngr2,0,0,0.762
Ifnl2,0,0,0.597
Ifnl3,0,0,0.597
Ifrd2,0,0,0.734
Ift20,0,0,0.696
Ift57,0,0,0.661
Igbp1,0,0,0.734
Igdcc3,0,0,0.806
Igf1,0,0,0.661
Igf2,0,0,0.661
Igfbp2,0,0,0.661
Igfbp3,0,0,0.661
Igfbp4,0,0,0.696
Igfbp6,0,0,0.661
Igfn1,0,0,0.597
Ighe,0,0,0.776
Ighv1-34,0,0,0.776
Ighv1-52,0,0,0.776
Ighv1-58,0,0,0.776
Ighv1-61,0,0,0.776
Ighv1-67,0,0,0.776
Ighv1-74,0,0,0.776
Ighv1-78,0,0,0.776
Ighv10-1,0,0,0.776
Ighv13-2,0,0,0.776
Ighv16-1,0,0,0.776
Ighv2-1,0,0,0.776
Ighv2-2,0,0,0.776
Ighv3-1,0,0,0.776
Ighv3-5,0,0,0.776
Ighv3-6,0,0,0.776
Ighv3-8,0,0,0.776
Ighv5-4,0,0,0.776
Ighv6-3,0,0,0.776
Ighv7-2,0,0,0.776
Ighv8-4,0,0,0.776
Ighv8-9,0,0,0.776
Ighv9-4,0,0,0.776
Igkv1-110,0,0,0.776
Igkv1-133,0,0,0.776
Igkv1-135,0,0,0.776
Igkv12-41,0,0,0.776
Igkv12-44,0,0,0.776
Igkv12-46,0,0,0.776
Igkv14-130,0,0,0.776
Igkv16-104,0,0,0.776
Igkv2-137,0,0,0.776
Igkv3-12,0,0,0.776
Igkv3-5,0,0,0.776
Igkv3-9,0,0,0.776
Igkv4-53,0,0,0.776
Igkv4-55,0,0,0.776
Igkv4-61,0,0,0.776
Igkv4-68,0,0,0.776
Igkv4-72,0,0,0.776
Igkv4-81,0,0,0.776
Igkv4-83,0,0,0.776
Igkv5-43,0,0,0.776
Igkv5-48,0,0,0.776
Igkv6-17,0,0,0.776
Igkv8-26,0,0,0.776
Igkv9-120,0,0,0.776
Iigp1,0,0,0.776
Ikbkap,0,0,0.762
Ikbkb,0,0,0.762
Ikbke,0,0,0.762
Ikzf3,0,0,0.661
Il10,0,0,0.661
Il11,0,0,0.734
Il12b,0,0,0.661
Il12rb1,0,0,0.597
Il13,0,0,0.661
Il15,0,0,0.661
Il15ra,0,0,0.696
Il17c,0,0,0.597
Il17d,0,0,0.661
Il18rap,0,0,0.806
Il1f5,0,0,0.597
Il1f8,0,0,0.597
Il20,0,0,0.597
Il22,0,0,0.597
Il22ra1,0,0,0.597
Il23r,0,0,0.597
Il25,0,0,0.597
Il27ra,0,0,0.806
Il3,0,0,0.569
Il31ra,0,0,0.661
Il33,0,0,0.597
Il34,0,0,0.734
Il3ra,0,0,0.762
Il7r,0,0,0.661
Il9r,0,0,0.597
Ildr1,0,0,0.597
Ilf3,0,0,0.82
Ilk,0,0,0.762
Immp1l,0,0,0.696
Immp2l,0,0,0.696
Immt,0,0,0.82
Inafm1,0,0,0.776
Incenp,0,0,0.661
Inf2,0,0,0.661
Inhba,0,0,0.661
Inhbc,0,0,0.734
Inhbe,0,0,0.661
Inmt,0,0,0.661
Ino80b,0,0,0.734
Ino80d,0,0,0.776
Inpp4a,0,0,0.661
Inpp5f,0,0,0.762
Ins1,0,0,0.569
Ins2,0,0,0.762
Insig1,0,0,0.696
Insl6,0,0,0.597
Insr,0,0,0.762
Ints10,0,0,0.734
Ints11,0,0,0.734
Ints12,0,0,0.734
Ints3,0,0,0.734
Ints6,0,0,0.82
Ints7,0,0,0.597
Intu,0,0,0.734
Ip6k2,0,0,0.762
Ipmk,0,0,0.661
Ipo5,0,0,0.661
Iqcc,0,0,0.734
Iqce,0,0,0.82
Iqcf3,0,0,0.569
Iqcf5,0,0,0.597
Iqcf6,0,0,0.597
Iqch,0,0,0.734
Iqcj,0,0,0.597
Iqck,0,0,0.734
Iqcm,0,0,0.734
Iqsec3,0,0,0.82
Irak1bp1,0,0,0.762
Ireb2,0,0,0.661
Irf1,0,0,0.661
Irgm1,0,0,0.569
Irgq,0,0,0.806
Irs2,0,0,0.661
Irs4,0,0,0.569
Irx5,0,0,0.569
Isg20,0,0,0.762
Islr2,0,0,0.597
Ism1,0,0,0.734
Isoc2b,0,0,0.569
Isx,0,0,0.857
Isy1,0,0,0.734
Itga8,0,0,0.661
Itga9,0,0,0.597
Itgal,0,0,0.762
Itgb1bp2,0,0,0.857
Itgb3bp,0,0,0.661
Itgb6,0,0,0.597
Itgb8,0,0,0.597
Itm2a,0,0,0.661
Itm2c,0,0,0.806
Itpkc,0,0,0.762
Itpr1,0,0,0.661
Itpr2,0,0,0.661
Ivd,0,0,0.661
Ivl,0,0,0.569
Iyd,0,0,0.762
Izumo1,0,0,0.806
Izumo2,0,0,0.776
Jade3,0,0,0.776
Jag1,0,0,0.696
Jag2,0,0,0.661
Jagn1,0,0,0.82
Jakmip1,0,0,0.776
Jakmip3,0,0,0.806
Jam2,0,0,0.597
Jchain,0,0,0.734
Jkamp,0,0,0.661
Josd1,0,0,0.569
Jph1,0,0,0.82
Kank4,0,0,0.597
Kansl3,0,0,0.776
Kap,0,0,0.569
Kars,0,0,0.762
Kat5,0,0,0.762
Kat6b,0,0,0.569
Katnal1,0,0,0.857
Kazn,0,0,0.734
Kbtbd11,0,0,0.696
Kbtbd12,0,0,0.696
Kbtbd13,0,0,0.696
Kbtbd7,0,0,0.696
Kcna2,0,0,0.597
Kcna6,0,0,0.597
Kcnab1,0,0,0.597
Kcnab3,0,0,0.734
Kcnb1,0,0,0.661
Kcnb2,0,0,0.597
Kcnc4,0,0,0.762
Kcne2,0,0,0.696
Kcnf1,0,0,0.597
Kcnh2,0,0,0.762
Kcnh3,0,0,0.857
Kcnh6,0,0,0.762
Kcnip1,0,0,0.661
Kcnip4,0,0,0.597
Kcnj10,0,0,0.597
Kcnj12,0,0,0.762
Kcnj13,0,0,0.597
Kcnj3,0,0,0.762
Kcnk10,0,0,0.597
Kcnk18,0,0,0.597
Kcnmb3,0,0,0.762
Kcnn4,0,0,0.762
Kcnq4,0,0,0.806
Kcns2,0,0,0.597
Kcns3,0,0,0.776
Kcnu1,0,0,0.597
Kcnv1,0,0,0.597
Kctd16,0,0,0.696
Kctd17,0,0,0.696
Kctd18,0,0,0.696
Kctd20,0,0,0.696
Kctd5,0,0,0.696
Kctd7,0,0,0.696
Kdelr1,0,0,0.696
Kdelr2,0,0,0.661
Kdm1b,0,0,0.569
Kdm4d,0,0,0.857
Kdm5d,0,0,0.734
Keg1,0,0,0.569
Kera,0,0,0.597
Khdc1b,0,0,0.734
Khdc3,0,0,0.597
Khdrbs1,0,0,0.696
Khdrbs3,0,0,0.857
Kif12,0,0,0.82
Kif19a,0,0,0.82
Kif1bp,0,0,0.696
Kif20a,0,0,0.696
Kif20b,0,0,0.661
Kif26a,0,0,0.82
Kif2c,0,0,0.661
Kif3b,0,0,0.762
Kif4,0,0,0.696
Kif5b,0,0,0.762
Kif5c,0,0,0.696
Kifap3,0,0,0.696
Kifc3,0,0,0.696
Kin,0,0,0.661
Kirrel3,0,0,0.597
Klb,0,0,0.597
Klf16,0,0,0.569
Klf4,0,0,0.661
Klf7,0,0,0.857
Klhdc2,0,0,0.734
Klhdc3,0,0,0.696
Klhdc8a,0,0,0.661
Klhl11,0,0,0.696
Klhl13,0,0,0.696
Klhl25,0,0,0.696
Klhl31,0,0,0.696
Klhl34,0,0,0.696
Klhl41,0,0,0.696
Klhl5,0,0,0.696
Klk1,0,0,0.661
Klk13,0,0,0.696
Klk1b11,0,0,0.661
Klk1b22,0,0,0.661
Klk1b24,0,0,0.661
Klk1b26,0,0,0.661
Klk1b27,0,0,0.661
Klk1b9,0,0,0.661
Klk4,0,0,0.696
Klra1,0,0,0.569
Klra3,0,0,0.569
Klra6,0,0,0.569
Klra7,0,0,0.569
Klra9,0,0,0.569
Klrb1a,0,0,0.597
Klrb1f,0,0,0.569
Klrg1,0,0,0.806
Klri2,0,0,0.569
Kmt2e,0,0,0.734
Kncn,0,0,0.597
Kpna2,0,0,0.661
Kpna6,0,0,0.661
Kpna7,0,0,0.597
Krr1,0,0,0.857
Krt12,0,0,0.762
Krt14,0,0,0.82
Krt15,0,0,0.82
Krt2,0,0,0.776
Krt222,0,0,0.597
Krt23,0,0,0.597
Krt25,0,0,0.597
Krt40,0,0,0.597
Krt73,0,0,0.696
Krt76,0,0,0.82
Krt80,0,0,0.597
Krt81,0,0,0.597
Krt84,0,0,0.82
Krt9,0,0,0.569
Krtap17-1,0,0,0.776
Krtap19-1,0,0,0.776
Krtap19-3,0,0,0.776
Krtap19-9b,0,0,0.776
Krtap21-1,0,0,0.776
Krtap24-1,0,0,0.597
Krtap27-1,0,0,0.597
Krtap3-1,0,0,0.597
Krtap4-13,0,0,0.597
Krtap4-16,0,0,0.597
Krtap4-6,0,0,0.597
Krtap4-7,0,0,0.569
Krtap6-5,0,0,0.776
Krtap9-5,0,0,0.597
Krtdap,0,0,0.597
Kyat1,0,0,0.762
L1cam,0,0,0.661
L3hypdh,0,0,0.661
L3mbtl3,0,0,0.82
L3mbtl4,0,0,0.661
Lactb,0,0,0.82
Lactbl1,0,0,0.597
Lag3,0,0,0.806
Lage3,0,0,0.569
Lair1,0,0,0.597
Lama5,0,0,0.661
Lamb1,0,0,0.661
Lamb3,0,0,0.661
Lamc1,0,0,0.661
Lamc2,0,0,0.597
Lamc3,0,0,0.661
Lamp1,0,0,0.661
Lamp5,0,0,0.597
Lancl3,0,0,0.734
Laptm4b,0,0,0.806
Large1,0,0,0.597
Larp1b,0,0,0.569
Larp4b,0,0,0.857
Larp7,0,0,0.762
Lasp1,0,0,0.661
Lats1,0,0,0.762
Lats2,0,0,0.762
Lbhd2,0,0,0.569
Lca5,0,0,0.734
Lce1b,0,0,0.776
Lce1l,0,0,0.776
Lce3a,0,0,0.569
Lcmt2,0,0,0.762
Lcn10,0,0,0.734
Lcn2,0,0,0.762
Lcn8,0,0,0.696
Lcp2,0,0,0.734
Ldhc,0,0,0.762
Ldlrad1,0,0,0.597
Ldlrad3,0,0,0.806
Ldlrap1,0,0,0.696
Lect2,0,0,0.696
Lef1,0,0,0.661
Lemd3,0,0,0.806
Leng1,0,0,0.661
Leo1,0,0,0.857
Lep,0,0,0.696
Lepr,0,0,0.806
Leprot,0,0,0.734
Letm1,0,0,0.82
Letmd1,0,0,0.82
Lgals1,0,0,0.661
Lgals4,0,0,0.597
Lgr4,0,0,0.857
Lgr6,0,0,0.597
Lhcgr,0,0,0.762
Lhfpl1,0,0,0.597
Lhx2,0,0,0.696
Lig3,0,0,0.661
Lilra5,0,0,0.597
Lilra6,0,0,0.597
Limch1,0,0,0.597
Lin37,0,0,0.661
Lin52,0,0,0.661
Lipf,0,0,0.762
Lipo4,0,0,0.569
Lix1,0,0,0.597
Lix1l,0,0,0.734
Llgl2,0,0,0.661
Lmf1,0,0,0.696
Lmna,0,0,0.696
Lmnb2,0,0,0.661
Lmntd1,0,0,0.776
Lmntd2,0,0,0.776
Lmo3,0,0,0.569
Lmtk3,0,0,0.762
Lmx1a,0,0,0.661
Lncpint,0,0,0.776
Lnpep,0,0,0.696
Lnx1,0,0,0.696
Lnx2,0,0,0.661
Loxl2,0,0,0.661
Lpar1,0,0,0.661
Lpin3,0,0,0.696
Lpxn,0,0,0.734
Lrba,0,0,0.661
Lrch1,0,0,0.806
Lrch4,0,0,0.857
Lrg1,0,0,0.734
Lrmda,0,0,0.734
Lrmp,0,0,0.696
Lrp1,0,0,0.762
Lrp10,0,0,0.696
Lrp3,0,0,0.696
Lrp4,0,0,0.696
Lrp6,0,0,0.661
Lrrc14b,0,0,0.597
Lrrc18,0,0,0.597
Lrrc19,0,0,0.597
Lrrc20,0,0,0.734
Lrrc23,0,0,0.734
Lrrc3,0,0,0.597
Lrrc34,0,0,0.696
Lrrc37a,0,0,0.569
Lrrc38,0,0,0.597
Lrrc39,0,0,0.734
Lrrc4,0,0,0.597
Lrrc52,0,0,0.597
Lrrc59,0,0,0.696
Lrrc66,0,0,0.597
Lrrc74b,0,0,0.776
Lrrc8e,0,0,0.806
Lrrc9,0,0,0.569
Lrrcc1,0,0,0.734
Lrrd1,0,0,0.597
Lrrfip1,0,0,0.857
Lrrk1,0,0,0.762
Lrrn1,0,0,0.597
Lrrn4,0,0,0.597
Lrrn4cl,0,0,0.597
Lsm10,0,0,0.857
Lsp1,0,0,0.82
Lst1,0,0,0.776
Lta4h,0,0,0.762
Lurap1,0,0,0.734
Lvrn,0,0,0.696
Ly6f,0,0,0.569
Ly6g5b,0,0,0.734
Ly6g6d,0,0,0.597
Ly6g6e,0,0,0.569
Ly6i,0,0,0.569
Lyg2,0,0,0.82
Lypd1,0,0,0.597
Lypd4,0,0,0.597
Lypd6b,0,0,0.597
Lypd8,0,0,0.597
Lyrm1,0,0,0.82
Lyve1,0,0,0.597
Lzic,0,0,0.734
Lzts1,0,0,0.661
Lzts2,0,0,0.661
M1ap,0,0,0.734
Mab21l1,0,0,0.661
Mab21l3,0,0,0.597
Macrod1,0,0,0.82
Macrod2,0,0,0.661
Mad1l1,0,0,0.661
Madd,0,0,0.762
Maf,0,0,0.661
Maf1,0,0,0.696
Mafb,0,0,0.661
Mafk,0,0,0.661
Magea2,0,0,0.569
Magea3,0,0,0.569
Magea4,0,0,0.696
Magea6,0,0,0.569
Mageb1,0,0,0.734
Mageb2,0,0,0.734
Mageb4,0,0,0.734
Mageb5,0,0,0.597
Maged2,0,0,0.734
Mageh1,0,0,0.661
Magoh,0,0,0.857
Majin,0,0,0.734
Mal,0,0,0.696
Mall,0,0,0.82
Malrd1,0,0,0.776
Malsu1,0,0,0.82
Mamdc2,0,0,0.597
Maml1,0,0,0.661
Maml2,0,0,0.569
Man1a2,0,0,0.696
Man2b1,0,0,0.696
Man2b2,0,0,0.661
Manbal,0,0,0.806
Maneal,0,0,0.734
Manf,0,0,0.696
Map2k5,0,0,0.661
Map3k10,0,0,0.762
Map3k14,0,0,0.734
Map3k2,0,0,0.857
Map3k6,0,0,0.762
Map3k9,0,0,0.762
Map4k1,0,0,0.857
Map4k4,0,0,0.857
Map7d2,0,0,0.661
Mapk4,0,0,0.762
Mapk8ip2,0,0,0.762
Mapkapk2,0,0,0.762
Mapre1,0,0,0.661
Mapre3,0,0,0.661
Mapt,0,0,0.696
Marco,0,0,0.597
Mark4,0,0,0.762
Mars,0,0,0.661
Marveld1,0,0,0.806
Marveld2,0,0,0.597
Masp1,0,0,0.569
Mast1,0,0,0.762
Matn4,0,0,0.734
Matr3,0,0,0.661
Maz,0,0,0.857
Mb21d2,0,0,0.734
Mbd2,0,0,0.661
Mbd3l1,0,0,0.857
Mbd3l2,0,0,0.597
Mbl1,0,0,0.569
Mbnl3,0,0,0.857
Mboat7,0,0,0.806
Mc5r,0,0,0.597
Mcam,0,0,0.806
Mccc1,0,0,0.762
Mccc2,0,0,0.762
Mcemp1,0,0,0.776
Mcl1,0,0,0.661
Mcm4,0,0,0.661
Mcm7,0,0,0.661
Mcoln1,0,0,0.696
Mcph1,0,0,0.661
Mcpt1,0,0,0.569
Mcpt4,0,0,0.569
Mcrs1,0,0,0.857
Mctp1,0,0,0.82
Mcts2,0,0,0.569
Mdc1,0,0,0.661
Mdfi,0,0,0.857
Mdk,0,0,0.661
Mdm4,0,0,0.661
Mecp2,0,0,0.857
Med12l,0,0,0.857
Med24,0,0,0.661
Med25,0,0,0.857
Medag,0,0,0.597
Mef2c,0,0,0.661
Megf10,0,0,0.82
Meig1,0,0,0.734
Meltf,0,0,0.734
Meox1,0,0,0.696
Meox2,0,0,0.661
Mep1a,0,0,0.696
Mepe,0,0,0.597
Mesd,0,0,0.696
Mest,0,0,0.806
Metrn,0,0,0.734
Mettl18,0,0,0.734
Mettl21c,0,0,0.597
Mettl22,0,0,0.734
Mettl23,0,0,0.734
Mettl25,0,0,0.806
Mettl27,0,0,0.734
Mettl3,0,0,0.857
Mettl6,0,0,0.696
Mettl7a2,0,0,0.569
Mettl7a3,0,0,0.569
Mfap2,0,0,0.597
Mff,0,0,0.569
Mfn2,0,0,0.661
Mfsd12,0,0,0.806
Mfsd13a,0,0,0.806
Mfsd4b4,0,0,0.776
Mfsd6,0,0,0.806
Mfsd7a,0,0,0.696
Mfsd8,0,0,0.696
Mgam,0,0,0.762
Mgat2,0,0,0.696
Mgat4e,0,0,0.776
Mgat5b,0,0,0.806
Mgea5,0,0,0.661
Mia,0,0,0.597
Mib1,0,0,0.696
Mib2,0,0,0.696
Micu3,0,0,0.661
Midn,0,0,0.696
Mief2,0,0,0.82
Mif4gd,0,0,0.857
Milr1,0,0,0.569
Mindy2,0,0,0.696
Mipol1,0,0,0.734
Mixl1,0,0,0.857
Mki67,0,0,0.661
Mkl1,0,0,0.661
Mkln1,0,0,0.734
Mknk1,0,0,0.762
Mkrn2,0,0,0.696
Mlana,0,0,0.597
Mlh1,0,0,0.661
Mllt10,0,0,0.661
Mllt11,0,0,0.661
Mllt6,0,0,0.661
Mlph,0,0,0.82
Mlst8,0,0,0.696
Mlx,0,0,0.661
Mmgt1,0,0,0.82
Mmp11,0,0,0.762
Mmp14,0,0,0.661
Mmp16,0,0,0.762
Mmp2,0,0,0.661
Mmp20,0,0,0.82
Mmp28,0,0,0.762
Mmp7,0,0,0.762
Mmrn1,0,0,0.597
Mn1,0,0,0.776
Mnda,0,0,0.661
Mnt,0,0,0.661
Mnx1,0,0,0.661
Mob1b,0,0,0.661
Mob3b,0,0,0.661
Mocs1,0,0,0.569
Mog,0,0,0.661
Mogat1,0,0,0.696
Morc4,0,0,0.734
Morf4l1,0,0,0.661
Morf4l2,0,0,0.696
Morn5,0,0,0.597
Mospd2,0,0,0.696
Mospd3,0,0,0.806
Moxd1,0,0,0.696
Mpc1,0,0,0.82
Mpdz,0,0,0.661
Mpeg1,0,0,0.597
Mpg,0,0,0.661
Mphosph9,0,0,0.661
Mpp2,0,0,0.734
Mpp4,0,0,0.597
Mpp5,0,0,0.661
Mppe1,0,0,0.82
Mpped1,0,0,0.597
Mpped2,0,0,0.661
Mpst,0,0,0.82
Mptx1,0,0,0.569
Mptx2,0,0,0.569
Mrap2,0,0,0.82
Mre11a,0,0,0.661
Mrgprb2,0,0,0.597
Mrgprf,0,0,0.806
Mrgprg,0,0,0.597
Mri1,0,0,0.857
Mroh1,0,0,0.734
Mrpl18,0,0,0.82
Mrpl2,0,0,0.82
Mrpl3,0,0,0.82
Mrpl32,0,0,0.82
Mrpl39,0,0,0.82
Mrpl41,0,0,0.661
Mrpl42,0,0,0.82
Mrps11,0,0,0.661
Mrps18a,0,0,0.82
Mrps18c,0,0,0.82
Mrps36,0,0,0.776
Mrps36-ps1,0,0,0.776
Ms4a3,0,0,0.806
Ms4a4b,0,0,0.569
Ms4a4c,0,0,0.569
Ms4a4d,0,0,0.569
Ms4a6b,0,0,0.569
Ms4a6c,0,0,0.569
Ms4a7,0,0,0.597
Msantd1,0,0,0.734
Msantd3,0,0,0.734
Msantd4,0,0,0.857
Msh6,0,0,0.661
Mslnl,0,0,0.569
Msmb,0,0,0.597
Msmp,0,0,0.597
Msrb2,0,0,0.82
Mst1,0,0,0.661
Mst1r,0,0,0.762
Msx3,0,0,0.569
Mt4,0,0,0.569
Mtch1,0,0,0.661
Mtcl1,0,0,0.776
Mtcp1,0,0,0.82
Mtfr2,0,0,0.82
Mtg2,0,0,0.734
Mtmr11,0,0,0.762
Mtmr3,0,0,0.762
Mtnr1a,0,0,0.762
Mtss1,0,0,0.661
Mtus1,0,0,0.661
Mtus2,0,0,0.661
Mtx2,0,0,0.82
Muc13,0,0,0.597
Muc3,0,0,0.569
Mug1,0,0,0.569
Mug2,0,0,0.569
Mum1,0,0,0.661
Mup1,0,0,0.569
Mup11,0,0,0.569
Mup13,0,0,0.569
Mup16,0,0,0.569
Mup18,0,0,0.569
Mup19,0,0,0.569
Mup5,0,0,0.569
Mup8,0,0,0.569
Mup9,0,0,0.569
Mus81,0,0,0.661
Mxra7,0,0,0.569
Mxra8,0,0,0.806
Myadm,0,0,0.806
Myadml2,0,0,0.82
Mybl1,0,0,0.661
Mybpc2,0,0,0.82
Mybph,0,0,0.82
Mycbp2,0,0,0.661
Mycbpap,0,0,0.597
Mycn,0,0,0.661
Myct1,0,0,0.597
Myd88,0,0,0.661
Myh15,0,0,0.82
Myh4,0,0,0.696
Myh7,0,0,0.762
Myl6,0,0,0.696
Myl6b,0,0,0.762
Mylip,0,0,0.696
Mymk,0,0,0.597
Myo15b,0,0,0.776
Myo1a,0,0,0.696
Myo1d,0,0,0.762
Myo1e,0,0,0.696
Myo1f,0,0,0.696
Myo5c,0,0,0.696
Myo7b,0,0,0.696
Myo9b,0,0,0.696
Mypop,0,0,0.857
Myrf,0,0,0.857
Myrip,0,0,0.696
Myt1,0,0,0.857
N4bp1,0,0,0.661
N4bp2l2,0,0,0.806
Naa16,0,0,0.857
Naalad2,0,0,0.696
Naca,0,0,0.661
Nadsyn1,0,0,0.762
Nae1,0,0,0.661
Naip1,0,0,0.569
Naip6,0,0,0.569
Nalcn,0,0,0.696
Nanos2,0,0,0.857
Nanos3,0,0,0.597
Nanp,0,0,0.661
Nap1l3,0,0,0.661
Napb,0,0,0.762
Naprt,0,0,0.776
Nars,0,0,0.762
Nat1,0,0,0.661
Nat2,0,0,0.661
Nat8,0,0,0.82
Nat8f6,0,0,0.569
Nat8f7,0,0,0.569
Nav1,0,0,0.82
Nav2,0,0,0.734
Naxe,0,0,0.696
Nbas,0,0,0.661
Nbl1,0,0,0.661
Nbr1,0,0,0.661
Ncapd2,0,0,0.661
Ncaph2,0,0,0.661
Ncdn,0,0,0.857
Ncf1,0,0,0.661
Ncf2,0,0,0.696
Ncf4,0,0,0.696
Nckap1,0,0,0.696
Nckap5,0,0,0.597
Nckap5l,0,0,0.734
Ncoa4,0,0,0.661
Nde1,0,0,0.661
Ndrg2,0,0,0.806
Ndst1,0,0,0.762
Ndst3,0,0,0.597
Ndst4,0,0,0.597
Ndufa10,0,0,0.762
Ndufa13,0,0,0.661
Ndufa3,0,0,0.661
Ndufa4,0,0,0.661
Ndufa5,0,0,0.762
Ndufa7,0,0,0.762
Ndufa8,0,0,0.762
Ndufab1,0,0,0.762
Ndufaf2,0,0,0.696
Ndufb5,0,0,0.762
Ndufb6,0,0,0.762
Ndufc1,0,0,0.762
Ndufs7,0,0,0.661
Ndufv1,0,0,0.762
Ndufv2,0,0,0.762
Necab1,0,0,0.597
Necap1,0,0,0.696
Nectin3,0,0,0.82
Nedd4,0,0,0.569
Nedd9,0,0,0.661
Neil3,0,0,0.661
Nek4,0,0,0.661
Nek5,0,0,0.762
Nek6,0,0,0.762
Nell1,0,0,0.597
Nemp2,0,0,0.806
Nes,0,0,0.569
Neurl1a,0,0,0.597
Neurl1b,0,0,0.696
Neurod4,0,0,0.696
Neurog3,0,0,0.696
Nf2,0,0,0.661
Nfasc,0,0,0.806
Nfatc2ip,0,0,0.696
Nfe2,0,0,0.857
Nfe2l2,0,0,0.696
Nfia,0,0,0.857
Nfkb1,0,0,0.661
Nfu1,0,0,0.696
Nfyc,0,0,0.696
Nhsl1,0,0,0.776
Nhsl2,0,0,0.597
Nid2,0,0,0.597
Ninj1,0,0,0.806
Ninl,0,0,0.661
Nipa2,0,0,0.806
Nipal3,0,0,0.806
Nipal4,0,0,0.597
Nisch,0,0,0.569
Nkain3,0,0,0.597
Nkain4,0,0,0.597
Nkd1,0,0,0.597
Nktr,0,0,0.696
Nkx1-2,0,0,0.696
Nkx2-2,0,0,0.696
Nlrp12,0,0,0.661
Nlrp1a,0,0,0.569
Nlrp3,0,0,0.661
Nlrp4b,0,0,0.569
Nlrp4f,0,0,0.569
Nlrp4g,0,0,0.776
Nlrp5,0,0,0.661
Nlrp9a,0,0,0.569
Nlrp9c,0,0,0.569
Nmbr,0,0,0.661
Nme7,0,0,0.762
Nme9,0,0,0.776
Nmnat3,0,0,0.569
Nmrk1,0,0,0.661
Nmrk2,0,0,0.661
Nmt1,0,0,0.762
Nmt2,0,0,0.762
Nnat,0,0,0.597
Nod1,0,0,0.661
Nol4,0,0,0.776
Nol9,0,0,0.661
Nolc1,0,0,0.776
Nop14,0,0,0.696
Nos2,0,0,0.661
Nos3,0,0,0.661
Nosip,0,0,0.696
Nostrin,0,0,0.696
Nov,0,0,0.661
Nova2,0,0,0.857
Nox3,0,0,0.597
Noxa1,0,0,0.696
Npbwr1,0,0,0.597
Npepl1,0,0,0.696
Nphs1,0,0,0.696
Npl,0,0,0.734
Npm1,0,0,0.661
Nppa,0,0,0.597
Nprl3,0,0,0.734
Nps,0,0,0.597
Npsr1,0,0,0.762
Nptxr,0,0,0.734
Npvf,0,0,0.597
Npy4r,0,0,0.569
Npy5r,0,0,0.597
Nqo1,0,0,0.762
Nr1h3,0,0,0.661
Nr1i2,0,0,0.762
Nr1i3,0,0,0.762
Nr2c2ap,0,0,0.661
Nr3c2,0,0,0.762
Nrap,0,0,0.82
Nrbp2,0,0,0.569
Nrd1,0,0,0.696
Nrde2,0,0,0.734
Nrep,0,0,0.762
Nrg3,0,0,0.597
Nrgn,0,0,0.569
Nrip1,0,0,0.762
Nrn1l,0,0,0.734
Nrros,0,0,0.696
Nrxn1,0,0,0.597
Nsd1,0,0,0.661
Nsg1,0,0,0.597
Nsmaf,0,0,0.734
Nsmce4a,0,0,0.857
Nsun2,0,0,0.762
Nsun4,0,0,0.734
Nsun7,0,0,0.597
Nt5c1b,0,0,0.661
Nt5c3b,0,0,0.597
Ntf3,0,0,0.696
Ntf5,0,0,0.734
Nthl1,0,0,0.661
Ntn4,0,0,0.597
Ntrk1,0,0,0.762
Ntrk2,0,0,0.762
Nuak1,0,0,0.762
Nubpl,0,0,0.82
Nudc,0,0,0.661
Nudt1,0,0,0.661
Nudt10,0,0,0.597
Nudt11,0,0,0.597
Nudt14,0,0,0.734
Nudt17,0,0,0.734
Nudt22,0,0,0.734
Nudt5,0,0,0.82
Nufip1,0,0,0.857
Nuggc,0,0,0.734
Numb,0,0,0.661
Nup153,0,0,0.661
Nup214,0,0,0.661
Nup98,0,0,0.661
Nupr1,0,0,0.661
Nusap1,0,0,0.661
Nutm1,0,0,0.661
Nxf2,0,0,0.857
Nxnl2,0,0,0.597
Nxpe2,0,0,0.776
Nxpe3,0,0,0.82
