Gene_ID,Castle_Effect,Castle_Score,P_value
Ptgr1,0,0,0.771
Ptgr2,0,0,0.771
Ptgs2,0,0,0.71
Pthlh,0,0,0.71
Ptk2,0,0,0.771
Ptk6,0,0,0.758
Ptk7,0,0,0.771
Ptpn12,0,0,0.771
Ptpn2,0,0,0.771
Ptpn4,0,0,0.771
Ptpre,0,0,0.771
Ptprh,0,0,0.771
Ptprn,0,0,0.771
Ptrh2,0,0,0.71
Pura,0,0,0.771
Purg,0,0,0.859
Pus7,0,0,0.799
Pvr,0,0,0.648
Pwp2,0,0,0.648
Pwwp2b,0,0,0.71
Pxdn,0,0,0.71
Pxylp1,0,0,0.852
Pycard,0,0,0.71
Pycr1,0,0,0.771
Pygb,0,0,0.71
Pzp,0,0,0.648
Qars,0,0,0.648
Qk,0,0,0.71
Qrich2,0,0,0.749
Rab10,0,0,0.758
Rab11fip2,0,0,0.758
Rab13,0,0,0.799
Rab14,0,0,0.758
Rab15,0,0,0.648
Rab24,0,0,0.758
Rab31,0,0,0.799
Rab33b,0,0,0.799
Rab35,0,0,0.758
Rab42,0,0,0.758
Rad18,0,0,0.71
Rad21,0,0,0.71
Rad23a,0,0,0.71
Rad23b,0,0,0.71
Rad51ap1,0,0,0.71
Rad51ap2,0,0,0.775
Rad51b,0,0,0.71
Rad54l,0,0,0.71
Rad9a,0,0,0.71
Radil,0,0,0.71
Rae1,0,0,0.71
Rai1,0,0,0.852
Rai2,0,0,0.71
Rala,0,0,0.771
Ralb,0,0,0.758
Ramp1,0,0,0.771
Ranbp9,0,0,0.71
Rap2c,0,0,0.749
Rapgef1,0,0,0.799
Rara,0,0,0.71
Rarb,0,0,0.71
Rasd1,0,0,0.71
Rasgef1a,0,0,0.749
Rasgef1b,0,0,0.852
Rasgrp3,0,0,0.799
Rasgrp4,0,0,0.71
Rasl11a,0,0,0.749
Rassf3,0,0,0.749
Rassf6,0,0,0.775
Rassf7,0,0,0.859
Rbbp4,0,0,0.71
Rbm15,0,0,0.71
Rbm3,0,0,0.859
Rbm41,0,0,0.859
Rbm5,0,0,0.71
Rbms2,0,0,0.859
Rbmxl1,0,0,0.648
Rbp1,0,0,0.771
Rbp2,0,0,0.799
Rbpj,0,0,0.71
Rbpjl,0,0,0.859
Rbpms,0,0,0.859
Rbsn,0,0,0.799
Rbx1,0,0,0.648
Rc3h2,0,0,0.758
Rcc1l,0,0,0.799
Rcsd1,0,0,0.71
Rdh11,0,0,0.71
Rdh16f1,0,0,0.852
Rdx,0,0,0.771
Rec8,0,0,0.71
Reg3a,0,0,0.648
Reln,0,0,0.71
Rep15,0,0,0.775
Rerg,0,0,0.799
Rergl,0,0,0.799
Retn,0,0,0.775
Retsat,0,0,0.771
Rfc1,0,0,0.71
Rfc2,0,0,0.859
Rfc4,0,0,0.71
Rfesd,0,0,0.749
Rfk,0,0,0.771
Rfpl4,0,0,0.648
Rfpl4b,0,0,0.648
Rfxank,0,0,0.859
Rfxap,0,0,0.859
Rgl2,0,0,0.799
Rgma,0,0,0.775
Rgs2,0,0,0.71
Rgs20,0,0,0.71
Rgs4,0,0,0.71
Rgs7bp,0,0,0.775
Rhag,0,0,0.758
Rhbdd2,0,0,0.856
Rhno1,0,0,0.852
Rhoa,0,0,0.71
Rhobtb3,0,0,0.758
Rhoc,0,0,0.71
Rhoh,0,0,0.71
Rhoj,0,0,0.71
Rhot1,0,0,0.799
Rhox11,0,0,0.648
Rhox3f,0,0,0.648
Rhox4g,0,0,0.648
Rhox5,0,0,0.648
Rhox7b,0,0,0.852
Rhox9,0,0,0.648
Rhpn1,0,0,0.758
Ribc1,0,0,0.749
Ribc2,0,0,0.775
Ric8a,0,0,0.758
Ric8b,0,0,0.799
Rif1,0,0,0.71
Rimklb,0,0,0.749
Rims1,0,0,0.758
Rin2,0,0,0.799
Rin3,0,0,0.799
Rint1,0,0,0.71
Riok3,0,0,0.771
Riox1,0,0,0.749
Riox2,0,0,0.859
Ripply1,0,0,0.648
Rit2,0,0,0.71
Rita1,0,0,0.852
Rlbp1,0,0,0.771
Rmdn2,0,0,0.856
Rnase9,0,0,0.775
Rnasel,0,0,0.71
Rnd2,0,0,0.799
Rnd3,0,0,0.71
Rnf112,0,0,0.758
Rnf113a1,0,0,0.648
Rnf113a2,0,0,0.758
Rnf115,0,0,0.758
Rnf121,0,0,0.758
Rnf123,0,0,0.758
Rnf125,0,0,0.852
Rnf130,0,0,0.758
Rnf14,0,0,0.758
Rnf144b,0,0,0.758
Rnf149,0,0,0.758
Rnf185,0,0,0.758
Rnf207,0,0,0.758
Rnf213,0,0,0.71
Rnf25,0,0,0.758
Rnf39,0,0,0.758
Rnf5,0,0,0.758
Rngtt,0,0,0.71
Rock2,0,0,0.771
Ror2,0,0,0.859
Rorc,0,0,0.859
Rpap1,0,0,0.859
Rpe,0,0,0.71
Rpgrip1l,0,0,0.71
Rpia,0,0,0.771
Rpl10a-ps2,0,0,0.852
Rpl13a,0,0,0.71
Rpl22,0,0,0.71
Rpl22l1,0,0,0.648
Rpl35,0,0,0.71
Rpl38,0,0,0.71
Rpl41,0,0,0.852
Rpl7,0,0,0.758
Rpl7a-ps8,0,0,0.852
Rpl8,0,0,0.859
Rpp38,0,0,0.758
Rps19,0,0,0.758
Rps2-ps10,0,0,0.852
Rps3a2,0,0,0.852
Rps6ka6,0,0,0.771
Rpusd4,0,0,0.799
Rras2,0,0,0.71
Rrh,0,0,0.758
Rrp12,0,0,0.859
Rrp7a,0,0,0.859
Rsg1,0,0,0.749
Rsl1d1,0,0,0.859
Rsph10b,0,0,0.775
Rsph14,0,0,0.852
Rsph6a,0,0,0.775
Rspo3,0,0,0.799
Rtl3,0,0,0.775
Rtn4rl2,0,0,0.758
Rubcn,0,0,0.799
Rufy3,0,0,0.749
Rundc3a,0,0,0.775
Runx1t1,0,0,0.71
Rusc1,0,0,0.749
S100a10,0,0,0.758
S100a16,0,0,0.749
S100a2,0,0,0.648
S100a7a,0,0,0.648
S100a8,0,0,0.758
S100g,0,0,0.771
S100pbp,0,0,0.749
Saal1,0,0,0.749
Sall3,0,0,0.749
Samd10,0,0,0.749
Samt1,0,0,0.648
Samt2,0,0,0.648
Samt3,0,0,0.648
Sap18b,0,0,0.859
Sat2,0,0,0.71
Satb1,0,0,0.758
Saxo2,0,0,0.749
Sbds,0,0,0.71
Sbk1,0,0,0.771
Scaf1,0,0,0.852
Scarf2,0,0,0.856
Scd4,0,0,0.648
Scel,0,0,0.775
Scg2,0,0,0.758
Scgb1a1,0,0,0.71
Scgb1b2,0,0,0.648
Scgb1b24,0,0,0.648
Scgb1b27,0,0,0.648
Scgb1c1,0,0,0.648
Scgb2b12,0,0,0.648
Scgb2b19,0,0,0.648
Scgb2b2,0,0,0.648
Scgb2b20,0,0,0.648
Scgb2b3,0,0,0.648
Scgb2b7,0,0,0.648
Scgb3a2,0,0,0.775
Scml4,0,0,0.859
Scn11a,0,0,0.771
Scn5a,0,0,0.758
Scn7a,0,0,0.758
Scnm1,0,0,0.758
Scnn1b,0,0,0.758
Scoc,0,0,0.749
Scp2d1,0,0,0.775
Scyl2,0,0,0.771
Scyl3,0,0,0.771
Sdc1,0,0,0.749
Sdc4,0,0,0.749
Sdf2,0,0,0.758
Sdhb,0,0,0.71
Sdhd,0,0,0.71
Sdk2,0,0,0.775
Sebox,0,0,0.749
Sec22a,0,0,0.799
Sec24d,0,0,0.758
Secisbp2,0,0,0.799
Sectm1a,0,0,0.856
Sectm1b,0,0,0.648
Sel1l3,0,0,0.856
Selenoi,0,0,0.771
Sema3a,0,0,0.758
Sema3d,0,0,0.71
Sema3g,0,0,0.749
Sema4c,0,0,0.758
Senp1,0,0,0.71
Serinc3,0,0,0.859
Serp1,0,0,0.771
Serpina10,0,0,0.775
Serpina11,0,0,0.775
Serpina1f,0,0,0.648
Serpina3c,0,0,0.758
Serpina3i,0,0,0.648
Serpina3n,0,0,0.749
Serpinb10,0,0,0.758
Serpinb13,0,0,0.758
Serpinb2,0,0,0.771
Serpinb3b,0,0,0.648
Serpinb5,0,0,0.749
Serpinb9b,0,0,0.749
Serpinb9f,0,0,0.749
Serpinc1,0,0,0.771
Serpind1,0,0,0.771
Serpine1,0,0,0.71
Serpinf1,0,0,0.758
Sertad3,0,0,0.859
Sesn2,0,0,0.71
Sesn3,0,0,0.71
Setbp1,0,0,0.859
Setdb1,0,0,0.71
Sf3a3,0,0,0.758
Sfmbt1,0,0,0.749
Sfn,0,0,0.71
Sfrp5,0,0,0.71
Sft2d2,0,0,0.799
Sftpa1,0,0,0.758
Sgce,0,0,0.758
Sgo1,0,0,0.71
Sgo2b,0,0,0.71
Sgol2a,0,0,0.71
Sgta,0,0,0.758
Sh2d1b2,0,0,0.648
Sh2d4b,0,0,0.749
Sh2d6,0,0,0.749
Sh3bp4,0,0,0.71
Sh3gl1,0,0,0.758
Sh3glb2,0,0,0.799
Sh3kbp1,0,0,0.771
Sh3pxd2a,0,0,0.749
Sh3rf2,0,0,0.758
Sh3tc1,0,0,0.856
Shank2,0,0,0.758
Sharpin,0,0,0.771
Shc3,0,0,0.758
Shcbp1,0,0,0.758
Shcbp1l,0,0,0.775
Shpk,0,0,0.771
Shroom1,0,0,0.799
Sil1,0,0,0.758
Sin3b,0,0,0.758
Sirpb1b,0,0,0.775
Sirt2,0,0,0.71
Sis,0,0,0.771
Siva1,0,0,0.799
Six1,0,0,0.758
Ska3,0,0,0.71
Skint1,0,0,0.648
Skint10,0,0,0.648
Skint2,0,0,0.648
Skint6,0,0,0.648
Skint7,0,0,0.648
Skint8,0,0,0.648
Skint9,0,0,0.648
Skiv2l,0,0,0.859
Skiv2l2,0,0,0.859
Skor1,0,0,0.648
Slamf1,0,0,0.856
Slamf9,0,0,0.775
Slbp,0,0,0.758
Slc10a1,0,0,0.758
Slc10a5,0,0,0.758
Slc11a1,0,0,0.758
Slc11a2,0,0,0.758
Slc12a2,0,0,0.758
Slc12a5,0,0,0.771
Slc12a7,0,0,0.758
Slc13a1,0,0,0.771
Slc13a4,0,0,0.775
Slc15a2,0,0,0.758
Slc16a10,0,0,0.856
Slc17a1,0,0,0.749
Slc17a7,0,0,0.799
Slc18a1,0,0,0.771
Slc19a1,0,0,0.749
Slc19a2,0,0,0.771
Slc19a3,0,0,0.771
Slc1a1,0,0,0.749
Slc1a3,0,0,0.749
Slc22a13b-ps,0,0,0.852
Slc22a16,0,0,0.775
Slc22a23,0,0,0.856
Slc22a27,0,0,0.775
Slc22a28,0,0,0.775
Slc22a3,0,0,0.749
Slc22a7,0,0,0.775
Slc23a3,0,0,0.856
Slc24a1,0,0,0.856
Slc25a12,0,0,0.771
Slc25a15,0,0,0.771
Slc25a2,0,0,0.648
Slc25a24,0,0,0.799
Slc25a40,0,0,0.758
Slc25a41,0,0,0.799
Slc25a45,0,0,0.799
Slc25a48,0,0,0.648
Slc25a53,0,0,0.799
Slc25a54,0,0,0.648
Slc26a2,0,0,0.856
Slc27a6,0,0,0.799
Slc28a2,0,0,0.775
Slc31a1,0,0,0.749
Slc35a2,0,0,0.71
Slc35a4,0,0,0.758
Slc35b3,0,0,0.799
Slc35d1,0,0,0.758
Slc35f1,0,0,0.775
Slc35f4,0,0,0.775
Slc35f5,0,0,0.799
Slc38a11,0,0,0.758
Slc38a5,0,0,0.856
Slc38a6,0,0,0.775
Slc39a11,0,0,0.856
Slc39a3,0,0,0.856
Slc39a7,0,0,0.799
Slc47a2,0,0,0.648
Slc4a9,0,0,0.775
Slc50a1,0,0,0.799
Slc51b,0,0,0.775
Slc5a4b,0,0,0.648
Slc5a8,0,0,0.775
Slc6a1,0,0,0.771
Slc6a12,0,0,0.775
Slc6a14,0,0,0.771
Slc6a4,0,0,0.771
Slc7a1,0,0,0.771
Slc7a2,0,0,0.771
Slc7a4,0,0,0.771
Slc7a6,0,0,0.856
Slc7a8,0,0,0.771
Slc7a9,0,0,0.799
Slc9a3r2,0,0,0.749
Slc9a8,0,0,0.856
Slc9c1,0,0,0.859
Slco3a1,0,0,0.775
Slco5a1,0,0,0.775
Slco6b1,0,0,0.856
Slco6c1,0,0,0.648
Slitrk1,0,0,0.775
Slmap,0,0,0.758
Sln,0,0,0.852
Slu7,0,0,0.71
Slurp2,0,0,0.648
Slx4ip,0,0,0.852
Smad1,0,0,0.859
Smad7,0,0,0.71
Smarca1,0,0,0.859
Smarcad1,0,0,0.758
Smc2,0,0,0.71
Smc4,0,0,0.71
Smcp,0,0,0.852
Smcr8,0,0,0.749
Smg5,0,0,0.859
Smg6,0,0,0.859
Smim19,0,0,0.856
Smim22,0,0,0.775
Smim6,0,0,0.852
Smlr1,0,0,0.648
Smoc1,0,0,0.71
Smok3a,0,0,0.648
Smok3b,0,0,0.648
Smpd3,0,0,0.71
Smpx,0,0,0.71
Smug1,0,0,0.71
Smyd2,0,0,0.71
Snap91,0,0,0.749
Snapin,0,0,0.749
Sncaip,0,0,0.749
Sncb,0,0,0.799
Sned1,0,0,0.775
Sntb2,0,0,0.749
Sntg1,0,0,0.799
Sntg2,0,0,0.799
Snx19,0,0,0.758
Snx22,0,0,0.749
Snx24,0,0,0.758
Snx31,0,0,0.758
Snx6,0,0,0.749
Snx8,0,0,0.758
Socs3,0,0,0.758
Socs4,0,0,0.758
Socs5,0,0,0.758
Soga3,0,0,0.775
Sorcs2,0,0,0.775
Sorcs3,0,0,0.771
Sord,0,0,0.758
Sox14,0,0,0.749
Sox21,0,0,0.758
Sox6,0,0,0.749
Sp110,0,0,0.859
Sp140,0,0,0.859
Sp6,0,0,0.859
Spaca9,0,0,0.749
Spag11b,0,0,0.775
Spag16,0,0,0.749
Spag5,0,0,0.71
Spag6,0,0,0.648
Sparc,0,0,0.749
Spata1,0,0,0.749
Spata22,0,0,0.749
Spata31d1d,0,0,0.648
Spata48,0,0,0.775
Spata6,0,0,0.799
Spata9,0,0,0.856
Spats1,0,0,0.775
Spc24,0,0,0.71
Spc25,0,0,0.71
Spcs2,0,0,0.758
Specc1l,0,0,0.71
Speer4f1,0,0,0.648
Speg,0,0,0.771
Spidr,0,0,0.71
Spin2f,0,0,0.71
Spink11,0,0,0.648
Spink4,0,0,0.749
Spint1,0,0,0.749
Spint3,0,0,0.648
Spint5,0,0,0.648
Spr,0,0,0.749
Sprn,0,0,0.775
Sprr2e,0,0,0.749
Sprr2f,0,0,0.749
Sprr4,0,0,0.852
Sprtn,0,0,0.758
Spry1,0,0,0.799
Spryd3,0,0,0.771
Spryd4,0,0,0.799
Sptb,0,0,0.749
Sptlc3,0,0,0.771
Sptssb,0,0,0.775
Srarp,0,0,0.71
Srbd1,0,0,0.859
Srd5a1,0,0,0.71
Srd5a2,0,0,0.749
Srd5a3,0,0,0.799
Srebf2,0,0,0.749
Srms,0,0,0.749
Srp68,0,0,0.799
Srp72,0,0,0.799
Srpx2,0,0,0.71
Srrm1,0,0,0.852
Ssbp1,0,0,0.799
Ssbp2,0,0,0.859
Ssna1,0,0,0.71
Ssr4,0,0,0.749
Sstr1,0,0,0.749
Sstr5,0,0,0.749
Ssx2ip,0,0,0.799
Ssxb1,0,0,0.648
Ssxb9,0,0,0.648
St6gal2,0,0,0.71
St6galnac6,0,0,0.856
St8sia2,0,0,0.758
Stag1,0,0,0.749
Stard10,0,0,0.758
Stard13,0,0,0.71
Stard4,0,0,0.758
Stard9,0,0,0.799
Stat1,0,0,0.749
Stat6,0,0,0.749
Stc1,0,0,0.749
Stim2,0,0,0.799
Stk10,0,0,0.749
Stk17b,0,0,0.771
Stk25,0,0,0.771
Stk3,0,0,0.771
Stk32a,0,0,0.771
Stk33,0,0,0.771
Stk35,0,0,0.771
Stk36,0,0,0.771
Stk38,0,0,0.771
Stk40,0,0,0.771
Stmn4,0,0,0.771
Stra8,0,0,0.749
Strada,0,0,0.771
Stt3a,0,0,0.71
Stx12,0,0,0.758
Stx19,0,0,0.758
Stx3,0,0,0.749
Stxbp2,0,0,0.749
Stxbp4,0,0,0.749
Stxbp5l,0,0,0.799
Styxl1,0,0,0.771
Sufu,0,0,0.71
Sulf2,0,0,0.799
Sult1a1,0,0,0.749
Sult1b1,0,0,0.771
Sult1c1,0,0,0.749
Sult2a4,0,0,0.771
Sult3a2,0,0,0.648
Sult5a1,0,0,0.648
Sult6b1,0,0,0.775
Sumo1,0,0,0.71
Supt3,0,0,0.859
Surf4,0,0,0.749
Surf6,0,0,0.749
Susd5,0,0,0.775
Susd6,0,0,0.856
Suv39h2,0,0,0.71
Sval3,0,0,0.648
Svip,0,0,0.758
Svs6,0,0,0.749
Swi5,0,0,0.749
Sycp2l,0,0,0.852
Syna,0,0,0.648
Syncrip,0,0,0.758
Synj2,0,0,0.749
Synm,0,0,0.799
Synpo,0,0,0.799
Sys1,0,0,0.852
Syt5,0,0,0.799
Taar3,0,0,0.648
Taar6,0,0,0.775
Taar7d,0,0,0.648
Tac2,0,0,0.71
Tac4,0,0,0.648
Tacr1,0,0,0.71
Tacr3,0,0,0.71
Tacstd2,0,0,0.775
Taf1,0,0,0.771
Taf10,0,0,0.71
Taf12,0,0,0.71
Taf1b,0,0,0.71
Taf2,0,0,0.71
Tagln,0,0,0.71
Tagln2,0,0,0.71
Tagln3,0,0,0.775
Tal1,0,0,0.71
Tal2,0,0,0.71
Tanc2,0,0,0.859
Tango2,0,0,0.771
Tango6,0,0,0.856
Tapbp,0,0,0.71
Tarm1,0,0,0.775
Tars,0,0,0.771
Tars2,0,0,0.771
Tas1r2,0,0,0.771
Tas2r113,0,0,0.648
Tas2r119,0,0,0.775
Tas2r120,0,0,0.775
Tas2r124,0,0,0.648
Tas2r125,0,0,0.648
Tas2r126,0,0,0.775
Tas2r130,0,0,0.775
Tas2r136,0,0,0.775
Tas2r138,0,0,0.775
Tas2r144,0,0,0.775
Tbata,0,0,0.775
Tbc1d14,0,0,0.749
Tbc1d15,0,0,0.758
Tbc1d16,0,0,0.749
Tbc1d21,0,0,0.775
Tbc1d9,0,0,0.775
Tbr1,0,0,0.71
Tbx10,0,0,0.859
Tbx2,0,0,0.71
Tbx3,0,0,0.71
Tbx4,0,0,0.71
Tbx6,0,0,0.71
Tcaf1,0,0,0.749
Tcea1,0,0,0.71
Tcea3,0,0,0.71
Tceal3,0,0,0.852
Tcf12,0,0,0.71
Tcf21,0,0,0.71
Tcf25,0,0,0.758
Tchh,0,0,0.648
Tchp,0,0,0.799
Tcim,0,0,0.775
Tcl1b1,0,0,0.648
Tcl1b3,0,0,0.648
Tcl1b4,0,0,0.648
Tcp1,0,0,0.71
Tcp10a,0,0,0.71
Tcp10b,0,0,0.71
Tcrg-V1,0,0,0.852
Tcrg-V4,0,0,0.71
Tcrg-V5,0,0,0.71
Tctex1d2,0,0,0.749
Tdg,0,0,0.71
Tdpoz1,0,0,0.648
Tdrd1,0,0,0.775
Tead1,0,0,0.71
Tead3,0,0,0.71
Tecta,0,0,0.71
Tef,0,0,0.71
Tekt5,0,0,0.799
Tenm3,0,0,0.71
Terb1,0,0,0.758
Terf1,0,0,0.71
Terf2,0,0,0.71
Tescl,0,0,0.648
Tex11,0,0,0.71
Tex13a,0,0,0.775
Tex19.1,0,0,0.648
Tex19.2,0,0,0.749
Tex21,0,0,0.648
Tex24,0,0,0.852
Tex261,0,0,0.71
Tex264,0,0,0.71
Tex29,0,0,0.852
Tex30,0,0,0.71
Tex47,0,0,0.775
Tfap2a,0,0,0.71
Tfap4,0,0,0.859
Tfdp1,0,0,0.71
Tfdp2,0,0,0.71
Tfec,0,0,0.71
Tff2,0,0,0.71
Tfg,0,0,0.71
Tfip11,0,0,0.859
Tfpi,0,0,0.71
Tg,0,0,0.71
Tgds,0,0,0.71
Tgfbr3,0,0,0.71
Tgif2-ps2,0,0,0.852
Tgm1,0,0,0.71
Tgoln1,0,0,0.71
Tgtp1,0,0,0.71
Thap1,0,0,0.859
Thap11,0,0,0.859
Thap2,0,0,0.859
Thap3,0,0,0.859
Thap4,0,0,0.859
Thap7,0,0,0.859
Thbd,0,0,0.71
Thbs3,0,0,0.71
Thg1l,0,0,0.799
Thnsl1,0,0,0.771
Thoc5,0,0,0.71
Thra,0,0,0.71
Thsd7b,0,0,0.775
Thumpd2,0,0,0.775
Thumpd3,0,0,0.859
Tia1,0,0,0.71
Tiam1,0,0,0.71
Tifab,0,0,0.775
Timm17b,0,0,0.71
Timm21,0,0,0.799
Timm50,0,0,0.799
Timm8a1,0,0,0.758
Timp2,0,0,0.71
Tipin,0,0,0.71
Tjp2,0,0,0.71
Tktl1,0,0,0.71
Tktl2,0,0,0.71
Tlcd1,0,0,0.856
Tle2,0,0,0.71
Tlr1,0,0,0.71
Tlr11,0,0,0.648
Tlr12,0,0,0.648
Tlr2,0,0,0.771
Tlr5,0,0,0.775
Tlx2,0,0,0.71
Tm4sf20,0,0,0.775
Tm9sf3,0,0,0.799
Tmco5,0,0,0.775
Tmed8,0,0,0.71
Tmed9,0,0,0.799
Tmem123,0,0,0.71
Tmem125,0,0,0.775
Tmem128,0,0,0.856
Tmem132c,0,0,0.775
Tmem132d,0,0,0.775
Tmem141,0,0,0.799
Tmem147,0,0,0.758
Tmem164,0,0,0.856
Tmem176a,0,0,0.799
Tmem18,0,0,0.648
Tmem191c,0,0,0.648
Tmem203,0,0,0.856
Tmem209,0,0,0.856
Tmem213,0,0,0.775
Tmem220,0,0,0.799
Tmem221,0,0,0.775
Tmem229b,0,0,0.775
Tmem230,0,0,0.758
Tmem233,0,0,0.775
Tmem254a,0,0,0.648
Tmem254b,0,0,0.648
Tmem254c,0,0,0.648
Tmem256,0,0,0.758
Tmem29,0,0,0.648
Tmem30a,0,0,0.71
Tmem30c,0,0,0.648
Tmem35b,0,0,0.749
Tmem39b,0,0,0.856
Tmem41a,0,0,0.799
Tmem47,0,0,0.775
Tmem52,0,0,0.856
Tmem57,0,0,0.71
Tmem63c,0,0,0.758
Tmem67,0,0,0.856
Tmem72,0,0,0.775
Tmem92,0,0,0.648
Tmf1,0,0,0.71
Tmie,0,0,0.749
Tmod1,0,0,0.71
Tmprss11d,0,0,0.758
Tmprss11e,0,0,0.758
Tmprss11g,0,0,0.648
Tmprss4,0,0,0.758
Tmprss6,0,0,0.758
Tnfaip1,0,0,0.71
Tnfaip2,0,0,0.71
Tnfaip6,0,0,0.71
Tnfrsf11b,0,0,0.71
Tnfrsf14,0,0,0.71
Tnfrsf1a,0,0,0.71
Tnfrsf22,0,0,0.648
Tnfrsf26,0,0,0.648
Tnfsf10,0,0,0.71
Tnfsf11,0,0,0.71
Tnfsf13b,0,0,0.771
Tnfsf4,0,0,0.71
Tnik,0,0,0.771
Tnk2,0,0,0.771
Tnks,0,0,0.71
Tnks1bp1,0,0,0.749
Tnni3,0,0,0.71
Tnpo3,0,0,0.799
Tnrc6c,0,0,0.758
Tns1,0,0,0.71
Tns4,0,0,0.859
Tom1l1,0,0,0.758
Tomm34,0,0,0.799
Tomm40,0,0,0.799
Top1,0,0,0.71
Top1mt,0,0,0.771
Tor2a,0,0,0.799
Tor4a,0,0,0.758
Tpcn1,0,0,0.856
Tpd52,0,0,0.71
Tpgs2,0,0,0.799
Tph2,0,0,0.758
Tpk1,0,0,0.856
Tpm1,0,0,0.71
Tpm4,0,0,0.648
Tpmt,0,0,0.71
Tpo,0,0,0.71
Tpp1,0,0,0.758
Tprgl,0,0,0.71
Tpt1,0,0,0.71
Tpx2,0,0,0.749
Tradd,0,0,0.71
Traf1,0,0,0.71
Traf2,0,0,0.71
Traf3ip1,0,0,0.859
Traf3ip2,0,0,0.775
Traf3ip3,0,0,0.771
Traf4,0,0,0.71
Traf7,0,0,0.758
Tram1l1,0,0,0.856
Trap1,0,0,0.758
Trappc11,0,0,0.799
Trappc12,0,0,0.799
Trat1,0,0,0.775
Trav11,0,0,0.852
Trav11d,0,0,0.852
Trav13-2,0,0,0.852
Trav14d-1,0,0,0.852
Trav14n-1,0,0,0.852
Trav19,0,0,0.852
Trav2,0,0,0.852
Trav21-dv12,0,0,0.852
Trav4-3,0,0,0.852
Trav5-4,0,0,0.71
Trav6-3,0,0,0.852
Trav6-4,0,0,0.852
Trav6d-3,0,0,0.852
Trav6d-4,0,0,0.852
Trav7-4,0,0,0.852
Trav7d-4,0,0,0.852
Trav8n-2,0,0,0.852
Trav9n-1,0,0,0.852
Trbv12-2,0,0,0.852
Trbv13-1,0,0,0.852
Trbv16,0,0,0.852
Trbv17,0,0,0.852
Trbv21,0,0,0.852
Trbv30,0,0,0.852
Trbv31,0,0,0.852
Trcg1,0,0,0.648
Trem1,0,0,0.771
Trex2,0,0,0.71
Trhde,0,0,0.758
Triap1,0,0,0.71
Trib1,0,0,0.771
Trim13,0,0,0.71
Trim17,0,0,0.758
Trim2,0,0,0.758
Trim26,0,0,0.758
Trim27,0,0,0.758
Trim30b,0,0,0.852
Trim30d,0,0,0.648
Trim36,0,0,0.771
Trim42,0,0,0.71
Trim52,0,0,0.648
Trim54,0,0,0.758
Trim55,0,0,0.758
Trim69,0,0,0.758
Trim71,0,0,0.758
Triml1,0,0,0.758
Triobp,0,0,0.799
Trip12,0,0,0.71
Trip4,0,0,0.859
Trip6,0,0,0.71
Trir,0,0,0.799
Trit1,0,0,0.799
Trnau1ap,0,0,0.859
Tro,0,0,0.775
Trp53inp1,0,0,0.71
Trp53tg5,0,0,0.775
Trpc3,0,0,0.71
Trpc7,0,0,0.859
Trpd52l3,0,0,0.771
Trpm4,0,0,0.749
Trpm8,0,0,0.771
Trpv3,0,0,0.771
Try4,0,0,0.71
Tsc22d3,0,0,0.71
Tsg101,0,0,0.71
Tshz2,0,0,0.859
Tspan2,0,0,0.775
Tspan7,0,0,0.71
Tspo,0,0,0.771
Tssk1,0,0,0.71
Tssk3,0,0,0.771
Tssk5,0,0,0.648
Tstd2,0,0,0.749
Tstd3,0,0,0.648
Ttc24,0,0,0.758
Ttc32,0,0,0.758
Ttc38,0,0,0.71
Ttc8,0,0,0.71
Ttc9,0,0,0.758
Ttk,0,0,0.71
Ttll10,0,0,0.749
Ttll13,0,0,0.648
Ttll8,0,0,0.775
Ttll9,0,0,0.775
Ttr,0,0,0.71
Ttyh1,0,0,0.775
Ttyh2,0,0,0.856
Tuba1c,0,0,0.71
Tuba8,0,0,0.771
Tubb1,0,0,0.771
Tubb2a,0,0,0.71
Tubb4a,0,0,0.71
Tubgcp2,0,0,0.71
Tubgcp4,0,0,0.71
Tubgcp6,0,0,0.71
Tusc2,0,0,0.71
Tut1,0,0,0.859
Tvp23b,0,0,0.758
Twnk,0,0,0.799
Txn1,0,0,0.71
Txndc12,0,0,0.771
Txndc8,0,0,0.775
Txndc9,0,0,0.749
Tyro3,0,0,0.71
Tyrp1,0,0,0.71
U2af1,0,0,0.648
U2af2,0,0,0.71
U90926,0,0,0.852
Uap1,0,0,0.771
Uba3,0,0,0.71
Uba5,0,0,0.758
Ubap1l,0,0,0.852
Ubap2l,0,0,0.648
Ube2e2,0,0,0.758
Ube2g2,0,0,0.71
Ube2h,0,0,0.71
Ube2m,0,0,0.71
Ube2o,0,0,0.71
Ube2ql1,0,0,0.758
Ube2r2,0,0,0.71
Ube2s,0,0,0.758
Ube2t,0,0,0.758
Ube2u,0,0,0.758
Ube2v2,0,0,0.71
Ube4b,0,0,0.758
Ubl7,0,0,0.758
Ubox5,0,0,0.758
Ubqln3,0,0,0.758
Ubr5,0,0,0.71
Ubr7,0,0,0.758
Ubtd1,0,0,0.758
Ubtd2,0,0,0.758
Ubtf,0,0,0.71
Ubxn2a,0,0,0.758
Ubxn2b,0,0,0.758
Ubxn7,0,0,0.758
Uchl1,0,0,0.71
Uchl4,0,0,0.852
Uchl5,0,0,0.758
Ucn,0,0,0.71
Ucn2,0,0,0.758
Ucp1,0,0,0.71
Ucp3,0,0,0.71
Ugdh,0,0,0.71
